TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1127521675371778053,thehoff102,2019-05-12 10:31:30+00:00,1,ZioNazi,@d4nf0x Rothschild Zionists and ZioNazis are popular as well.,Yes,"The tweet uses derogatory terms like ""Rothschild Zionists"" and ""ZioNazis,"" which blend anti-Semitic stereotypes with Nazi ideology, reinforcing negative perceptions about Jews. This aligns with antisemitic definitions by targeting Jewish identities and associating them with harmful groups, thus it is considered antisemitic according to the IHRA definition.",Yes,"The tweet uses the term ""ZioNazis,"" which combines Zionism (advocacy for Jewish statehood) with elements of Nazi ideology known for its antisemitic overtones, such as the Nuremberg Laws. This fusion implies support for policies or ideologies that inherently target Jews, making the tweet antisemitic through indirect promotion of negative stereotypes."
1197490139083235328,RedSimpson3,2019-11-21 12:21:12+00:00,1,ZioNazi,@zavi13 @StillUpon @___mamiwata @Cornish_Damo I wonder when the extreme crimes of zionazi apartheid israel will be condemned by the NATO/WEST cabal ? #BDS,No,"The tweet does not exhibit antisemitic behavior according to the IHRA definition. While it mentions the BDS movement and critical language about Israel, there is no direct targeting of Jews or use of antisemitic stereotypes. It addresses broader issues without specific malice directed at Jewish individuals.

The tweet discusses geopolitical issues and international movements but does not employ the rhetoric or actions characteristic of antisemitism, which would involve directed hatred or discrimination against Jews as a group. Therefore, it is not classified as antisemitic under IHRA's standards.",No,"The tweet does not directly use or imply Jewish stereotypes such as those found in classical antisemitism guidelines, particularly guideline 10, which involves false assumptions about non-Israeli Jews' loyalty. Instead, the tweet uses the metaphor of ""Zionazi Apartheid,"" a blend that conflates Zionism with the South African apartheid, but this does not equate to real-world injustices or apply antisemitic stereotypes. The language is more of a political critique rather than an attack on Jewish identity or institutions. Therefore, it does not meet the criteria for antisemitism as defined by the JDA."
1130939721897697280,iHafaza,2019-05-21 20:53:36+00:00,1,ZioNazi,Nazis of a feather...... Receive wishes from zionazistan! \nhttps://t.co/HrDTFfWuqx,Yes,"The tweet utilizes the term ""zionazistan,"" which appears to be a creative or satirical alteration of ""Zionism,"" possibly intended to carry connotations of anti-Semitism. By associating Zionism with negative terms and implying a connection to Nazis, it suggests a conspiracy involving Jews and Nazi ideology, thereby aligning with antisemitic themes that involve hatred, stereotyping, and implying conspiratorial links against Jewish people or groups. This language is harmful and fits within the IHRA's definition of antisemitism by employing negative stereotypes and associating Jewish identity with harmful narratives.",No,"The tweet does not directly engage in any form of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). The reference to ""Nazis"" is part of a common stereotype and does not inherently target Jews or imply that Jews are linked to negative traits such as evil. Without explicit essentialization, discrimination, or harmful generalizations about Jews, the tweet does not meet the criteria for antisemitism outlined in the JDA guidelines."
1148215066447294464,TomNwainwright,2019-07-08 12:59:39+00:00,0,ZioNazi,@LoveHeals9 @Angry_Voice @OliverKamm @gsoh31 @skwawkbox Still using the zionazi slur?,Yes,"The tweet uses the term ""zionazi,"" which is a derogatory slur often employed against Zionism or anyone associated with it. This constitutes an expression of antisemitic sentiment by labeling a group negatively, fitting within IHRA's definition of antisemitism as expressions directed at Jewish people or groups, including through slurs and negative character traits.",Yes,"The tweet in question uses the term ""zionazi,"" which is a historical Nazi slur used to denominate Jews as inferior and a threat. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism includes using symbols, images, or negative stereotypes tied to Jewish identity to label or stigmatize groups. The tweet refers to someone still using this slur, which reflects a deeply antisemitic worldview by associating Jews with harmful and discriminatory terms. This behavior aligns with JDA's definition of antisemitism as it involves the use of a slur that inherently embodies antisemitic prejudice."
1166831866852384769,gavinruul,2019-08-28 21:56:10+00:00,1,ZioNazi,@RaniaKhalek Zionazi terrorists,Yes,"The tweet ""@RaniaKhalek Zionazi terrorists"" uses the term ""Zionazi,"" which is a derogatory slur often employed against Jews. This slur associates Jews with Zionism, a movement that has been historically used to target and demean Jewish communities. According to the IHRA's definition of antisemitism, this constitutes antisemitic behavior by targeting individuals based on their Jewish heritage through harmful language. Therefore, the tweet is classified as antisemitic under the given criteria.",Yes,"The tweet ""@RaniaKhalek Zionazi terrorists"" is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). 

The tweet employs stereotyping by labeling Rania Khalek as ""Zionazi,"" which aligns with anti-Zionist sentiments. This falls under JDA's definition of antisemitism, specifically in point 7 and 6, where individuals are treated negatively based on their Jewish identity without evidence. The use of the term ""terrorists"" further escalates the antisemitic tone by associating her with hostile actions potentially linked to Zionism. Additionally, it references Israel as a state, touching upon guidelines that suggest treating Jews collectively or through negative stereotypes in relation to state actions.

The tweet is not based on factual evidence but rather on stigmatization and essentializing Rania's identity, which are components of antisemitism under the JDA framework."
1165599746096082944,Sohrab64171756,2019-08-25 12:20:09+00:00,1,ZioNazi,"@barbaraslavin1 @AliVaez @FDD @mdubowitz FDD is just another shrill, nauseating offshoot of the ZioNazi lobby in the US. It should not be dignified by being taken seriously in any way. Dumbowitz is a B1TCH who probably has a lot of personal issues which he takes out as hatred towards ordinary Iranians.",Yes,"The tweet employs strong and offensive language directed at FDD, an organization perceived by the user as anti-Semitic, using terms like ""shrill"" and ""nausating."" Additionally, the criticism seems to target Jewish groups or ideologies, aligning with antisemitic rhetoric. Therefore, it meets the criteria of antisemitism as defined by IHRA.",Yes,"The tweet uses derogatory language towards the ZioNazi offshoot, FDD, by labeling it as ""shrill"" and ""nauseating."" It also employs anti-Semitic stereotypes by associating these groups with hatred directed at Iranians. This aligns with JDA guidelines 2 and 3, involving antisemitism through negative stereotypes and generalizations about Jewish people or their connections to hostile entities."
1212063819167494144,TheAesculapius,2019-12-31 17:31:48+00:00,1,ZioNazi,"@JerusalemNews1 @marcorubio @LindseyGrahamSC @bnetanyahu Unbelievable, this low life Zionazi invades #Palestine murders and terrorizes its people then has the audacity to claim that he is the victim. Ain’t that some Shiite?!?!?! #bds #GroupPalestine",No,"The tweet in question employs language that targets individuals perceived as Jews (Zionazi) with derogatory remarks, suggesting they are responsible for harm to Palestine and claiming victimhood without justification. This aligns with the IHRA's definition of antisemitism, which involves expressing hatred or actions against Jews. The tweet uses slurs like ""Zionazi"" and describes the targeted individual as a threat to Palestinians, perpetuating anti-Semitic stereotypes without fair consideration of historical contexts or Palestinian narratives. While it may not meet legal criteria for criminal antisemitism in all jurisdictions, it still constitutes antisemitic speech under IHRA's framework by perpetuating harmful stereotypes and blaming Jews collectively.",No,"The tweet does not directly target individuals as Jews or use language that implies anti-Semitism based on Jewish identity. It focuses on criticizing Palestinian actions and uses terms to dismiss their claims without explicitly targeting individual Jews. Therefore, according to the JDA guidelines, this tweet is not antisemitic."
1192741044024225792,comptonhali,2019-11-08 09:49:59+00:00,1,ZioNazi,@ArielElyseGold Disgusting Zionazis! #FreePalestine #BDS,Yes,"The tweet uses the term ""Zionazis,"" which is derogatory towards Zionists, a term often associated with Israelis and thus linked to Jews. The use of ""Disgusting Zionazis"" employs negative language targeting a group often connected to Jewish peoplehood. Additionally, the hashtags #FreePalestine and #BDS are commonly used to promote Palestinian resistance against Israel, which is a Jewish state. This tweet employs antisemitic rhetoric by singling out a specific nation (Israel) to attack a broader group (Jews), aligning with the IHRA definition of antisemitism that includes targeting individuals or groups linked to Jews and using such criticisms to perpetuate harmful stereotypes.",No,"The tweet uses the term ""Zionazis,"" which is a slur associated with Zionism, often linked to anti-Semitic stereotypes. It aligns with BDS principles targeting Israel, which are tied to antisemitic ideologies. Although directed at an individual via @mention, the broader context of #FreePalestine and #BDS suggests criticism towards Israel/Palestine that could be interpreted as hostile or discriminatory against Jewish people, fitting the definition of antisemitism in the JDA."
1110405438384820225,griffz71,2019-03-26 04:57:41+00:00,1,ZioNazi,"@thehill This blabbering fool's hipocrisy is simply staggering, as he sucks up to this bunch of zionazis.",Yes,"The tweet uses the term ""zionazis,"" which is a derogatory term aimed at Jews, particularly those associated with Zionism. This constitutes antisemitic behavior as it involves targeting a specific group (Jews) and associating them with negative stereotypes, thereby perpetuating antisemitism according to the IHRA definition.",Yes,"The tweet contains the term ""zionazis,"" which is a derogatory slur often used to denigrate Jews. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves the use of symbols, images, and negative stereotypes directed at Jewish people. The use of this slur constitutes antisemitic language as it employs a harmful stereotype towards a specific population without any basis in factual accuracy or respectful engagement with the targeted group's identity. Therefore, the tweet is classified as antisemitic under the JDA guidelines."
1110511605199110145,quim_david,2019-03-26 11:59:33+00:00,1,ZioNazi,"@swilkinsonbc If the Zionazis thought they would get away with it, they would have gas chambers for the Palestinians. They only want Lebensraum for new settlers and I think it must be obvious that they do not see the Palestinians as human beings at all.",Yes,"The tweet utilizes several elements that align with the IHRA's definition of antisemitism. First, it employs a racial slur (""Zionazi"") targeting Jews, which is inappropriate. Second, it stereotypes Jews by associating them with problematic actions and denying their humanity to Palestinians, which dehumanizes Jews. Third, it uses a conspiracy-like narrative that associates Jews with atrocities without evidence, reinforcing negative stereotypes. Lastly, it applies a double standard by treating Jews differently from other nations when granted living space. These actions collectively constitute antisemitism as defined by IHRA.",Yes,"The tweet is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). It employs several key elements that align with JDA's guidelines:

1. **Use of Derogatory Terms**: The tweet refers to Israelis as ""Zionazis,"" a derogatory term often used to attack Jews, which is itself antisemitic.

2. **Metaphorical Reference to Genocide**: By equating Palestinians with those who would have gas chambers (as in Holocausts), the tweet uses a metaphor that links Palestinians to a historical event involving genocide, which is a form of antisemitism as defined by JDA.

3. **Denying Human Dignity**: The tweet suggests that Palestinians are not human beings and do not deserve ""Lebensraum"" (""right to live""), directly attacking their fundamental human dignity and violating principles of antisemitism that prohibit discrimination based on being Jewish or denying others' humanity.

4. **Questioning Palestinian Rights**: By implying that only settlers (Jews) should have the right to live, the tweet discriminates against Palestinians and associates them with fewer rights, which is another form of antisemitic behavior as defined in JDA.

These elements collectively demonstrate that the tweet violates the definition and guidelines of antisemitism outlined in the JDA."
