TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1283079945795796995,idleaffluenza,2020-07-14 16:44:32+00:00,0,Jews,THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE E,Yes,"The tweet employs the term ""ETHNICALLY CLEANSED"" to refer to the last Jews in Yemen, a phrase often used in Holocaust denial as part of antisemitic rhetoric. This aligns with IHRA's definition by targeting Jews based on ethnicity, inciting hatred and using dehumanizing language that is a tool for Holocaust denial. The repetition of ""JEWS"" further emphasizes this antisemitic stance, fitting within the IHRA's criteria of perpetuating harmful stereotypes or negative perceptions about Jewish individuals.",No,"The tweet does not constitute antisemitism under the Jerusalem Declaration on Antisemitism (JDA). It focuses specifically on the elimination of Jewish people in Yemen and does not employ any stereotypical language, conspiracy theories, or systematic discrimination against all Jews. While it targets a specific group, it is not part of broader anti-Semitic stereotypes or ideologies that JDA defines as antisemitic."
1262815859732611075,EggshellsSmoke,2020-05-19 18:42:17+00:00,1,Jews,"@biker_JP I call out jews all the time for their bullshit,  why should they get a free pass?",Yes,"The tweet in question targets Jews by using derogatory language to express criticism. The phrase ""bullshit"" implies judgment against Jews without specifying who exactly, fitting the pattern of general, hateful remarks directed at an entire group. This aligns with the IHRA's definition of antisemitism as it involves expressing hatred towards Jews through speech and public discourse. Therefore, according to the IHRA's criteria, this tweet constitutes antisemitic behavior.",Yes,"The tweet is antisemitic as it uses a term (""jews"") to label a specific group without context, implying that this criticism should not apply to them individually. This constitutes discrimination and violates the definition of antisemitism by targeting a particular population and imposing negative treatment based on their identity.

The tweet employs essentialization by labeling Jews in general, which is problematic as it reduces an entire group to a stereotype. The ask for a ""free pass"" implies that the criticism should not apply to them directly, reinforcing antisemitic stereotypes of self-righteousness or exclusive judgment. Additionally, the term ""jews"" could be viewed as essentializing, aligning with guideline 1 which cautions against treating a group as inherently evil without cause.

Furthermore, the tweet does not provide specific examples of behavior but instead makes a general statement about Jews being labeled and treated differently, contributing to antisemitic attitudes. The use of ""bullshit"" without context may be seen as derogatory towards Jews in general, aligning with the guidelines that emphasize discriminatory treatment based on race or ethnicity.

In conclusion, the tweet exhibits characteristics of antisemitism by essentializing a group, making broad generalizations, and reinforcing stereotypes about Jews."
1274340893609398272,jamie_marie73,2020-06-20 13:58:39+00:00,0,Jews,"Eli Amir was born in Iraq. His family fled the persecution - and he was one of a million Jews in Arab lands who were ethnically cleansed. In Israel he forged a successful - award winning writing career. There are about 450,000 Israelis of Iraqi descent. https://t.co/eJSbWNafCF",Yes,"The tweet is antisemitic as per the IHRA definition because it uses language that targets individuals based on their ethnic origin (""Jews in Arab lands who were ethnically cleansed"") and employs dehumanizing terms like ""cleansed."" It also perpetuates a narrative that scapegoats Middle Eastern people, fitting into common anti-Semitic tropes.",No,"The tweet does not explicitly use the term ""Jewish"" beyond describing Amir's family background. It focuses on individual success rather than making broad statements about Jews in Arab lands being ethnically cleansed, which could be seen as essentializing a group without specific context or detail.

However, upon closer examination, the mention of ""one of a million Jews in Arab lands who were ethnically cleansed"" is problematic because it generalizes about a group of Jews. This statement could fall under JDA's guideline 1 by treating Jews as a homogeneous group with a shared negative trait without sufficient context or specifics. Therefore, while the tweet doesn't directly label Jews negatively, its reference to a large number of Jews being cleansed could still be considered antisemitic based on the generalization and essentialization it implies.

But considering that the tweet describes Amir's personal background and achievements specifically about him rather than as a group, perhaps the essentialization is less direct. However, according to JDA guidelines, making broad statements about Jews can be problematic if they lead to essentialism or stereotypes. Thus, while not a direct use of the term ""Jewish,"" it touches on a negative trait attributed to a group without sufficient context.

Given this nuanced analysis, I will conclude that the tweet may still be considered antisemitic due to its association of persecution with Jews in general terms."
1280616901597696001,affiongje,2020-07-07 21:37:16+00:00,0,Jews,"Let me say this as plainly as possible: Jews are not an indigenous people. It is appropriative to make use of this word when referring to our relationship to the land of Israel, and it undermines the difficult work being done to fix the ongoing oppression of indigenous peoples 1/",Yes,"The tweet raises concerns about the appropriateness of using the term ""Jews"" when discussing the relationship with Israel. While it is primarily a linguistic critique, it touches on themes of terminology and stereotypes that can contribute to a negative perception of Jews, particularly in contexts related to Israel's history. This aligns with aspects of antisemitism as defined by IHRA, where inappropriate use of terms or language can perpetuate negative stereotypes and perceptions. Therefore, according to the IHRA definition, this tweet is considered antisemitic due to its potential influence on negative perceptions of Jews in relation to Israel.",No,"The tweet does not constitute antisemitism under the Jerusalem Declaration on Antisemitism (JDA). It addresses the appropriateness of terminology regarding Indigenous peoples and challenges the use of ""Jew"" in a specific context without making broad generalizations or using harmful stereotypes about Jewish people. It focuses on cultural and legal terminology rather than essentializing or stigmatizing Jewish identity, aligning with JDA's stance against such practices."
1286743701797195777,AnnaV007,2020-07-24 19:22:59+00:00,0,Jews,Leader of Britain�s largest Muslim charity forced to quit after labelling Jews 'grandchildren of monkeys and pigs'. ?@jhrwatch?  https://t.co/DVAztfMneO,Yes,"The tweet uses the term ""grandchildren of monkeys and pigs"" to label Jews. This constitutes antisemitism under the IHRA definition because it expresses hatred toward Jews through speech, using a stereotypical and dehumanizing image that targets them specifically.",Yes,"The tweet contains a derogatory label (""grandchildren of monkeys and pigs"") directed at Jews, which constitutes antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). This statement perpetuates negative stereotypes and belittles Jewish people, aligning with JDA's guidelines on antisemitism."
1280829833824686080,__ChillPhil,2020-07-08 11:43:23+00:00,1,Jews,RT @mmckoy: Just saw a jeWISH woman on IG say that Hitler killed 30 million Jews!! ?????????????? This fictitious number goes up every day or year,Yes,"The tweet uses derogatory language (""jeWISH"") to call out someone for incorrectly attributing the Holocaust to Hitler, which perpetuates harmful stereotypes about Jews. This aligns with IHRA's definition of antisemitism as it involves targeting Jewish individuals and using negative stereotypes.",Yes,"The tweet employs stereotypical language (""JEWISH"") to associate Jews with an incorrect historical accusation about Hitler and the Holocaust. This aligns with antisemitism as defined by the JDA, which includes using negative stereotypes or labels to perpetuate prejudice against Jews.

The tweet's use of ""JEWISH"" reinforces a harmful stereotype associated with antisemitism, even though it doesn't directly target individuals or institutions related to Israel. By falsely accusing Jews of a historical event and using a stereotypical label, the tweet contributes to broader antisemitic behavior as per the JDA guidelines.

Thus, the tweet is considered antisemitic due to its use of negative stereotypes reinforcing harmful associations about Jews."
1266747023186964481,Mik3Rosario,2020-05-30 15:03:20+00:00,0,Jews,"After 1492 when the Spaniards completed the conquest of Granada they exiled all Jews and Muslims ( Alhambra decree.) It saw a sharp downturn in science, math, reading. It  was an example of a colonial empire ruled by violent non intellectualism. I think they were off by 8 years.",No,"The tweet references the Alhambra Decree of 1492, which exiled both Jews and Muslims during Spain's colonial rule. However, at that time in Granada, Jews were a minor group amidst a larger Muslim population. The tweet does not specifically target or harm the Jewish people but rather critiques colonialism more broadly. Therefore, it does not meet the IHRA's definition of antisemitism, which requires targeting or demonizing Jews specifically.",No,"The tweet does not directly adhere to the JDA definition of antisemitism. While it conflates historical events involving Spain's treatment of Jews with colonial actions described as violent non-intellectualism, it is not targeting any specific Jewish group or country like Israel. However, it does use broad generalizations and essentializes Jewish people by associating them with colonial rule without providing factual evidence, which could be seen as contributing to antisemitic stereotypes when viewed through the JDA's criteria."
1294733130763575299,blkjustice32,2020-08-15 20:30:08+00:00,1,Jews,New book reveals Jewish Slave Traders in Jamaica  The Jews of Eighteenth-Century Jamaica: A Testamentary History of a Diaspora in Transition by Stanley Mirvis  Proves accuracy�YET AGAIN� of The Secret Relationship Between Blacks &amp; Jews: https://t.co/SWj8ejGiP3 https://t.co/nY2x3Yt2R7,No,"The tweet does not directly reference or perpetuate antisemitism according to the IHRA definition. However, if Stanley Mirvis's book accurately discusses historical Jewish involvement in slavery and suggests a link between Jewish heritage and Black persecution without overtly promoting antisemitic stereotypes, it might be neutral or even informative. Without evidence of stereotyping, demonization, or linking antisemitic actions to Jews specifically, the tweet does not meet the criteria for being classified as antisemitic.",No,"The tweet does not directly address antisemitism according to the JDA. It presents a book discussing a historical context of Jewish slave traders in Jamaica, which is a factual statement rather than making broad generalizations or applying negative stereotypes about Jews. While it references a ""secret relationship"" between Black people and Jews, this is presented as an academic topic without overtly promoting or implying any form of discrimination or prejudice against Jewish individuals or communities based on the JDA's guidelines.

The tweet does not fall under the category of antisemitism as defined by the JDA because it does not involve any form of discrimination, prejudice, or negative generalizations about a population. It is simply a discussion of historical facts without making any statements that would be considered offensive to Jewish people or groups."
1291592319313952769,zygzak357,2020-08-07 04:29:40+00:00,1,Jews,RT @polish_truth: So it looks like Jews were taking part in the Wola massacre...,Yes,"The tweet ""RT @polish_truth: So it looks like Jews were taking part in the Wola massacre..."" is considered antisemitic according to the IHRA definition. This tweet directly accuses Jews of participating in the Wola massacre, a historical event where Polish Jews were targeted by the Nazis. Such an accusation aligns with the IHRA's definition as it involves targeting individuals perceived as Jewish and falsely accusing them of committing atrocities they did not. This false accusation perpetuates anti-Semitic stereotypes and historical misrepresentation, making it antisemitic.",No,"The tweet in question uses the term ""Jews"" to describe participants in the Wola massacre without providing context that the victims were Polish Jews. This approach oversimplifies historical events and reduces the victims' identities, contributing to antisemitic stereotypes by generalizing their involvement beyond the facts. While it might be accurate, its phrasing risks perpetuating negative stereotypes about Jewish people based on a specific historical event, thus aligning with JDA guidelines against such generalizations."
1278488610208133122,jakewarkman,2020-07-02 00:40:12+00:00,1,Jews,I'm the bad guy. Yeah that is awesome. I was doing what rock n roll taught me to do. Then some Jews and Ns in company with bitches tell me i got a cellphone.,Yes,"The tweet uses informal language to accuse ""Jews"" of wrongdoing without factual basis. Antisemitism involves targeting specific Jewish groups with negative stereotypes or prejudice, which this tweet does by singling them out and using condescending language. Therefore, it meets the IHRA definition of antisemitism.

---

DECISION: Yes",No,"The tweet does not explicitly use any antisemitic language or symbols. While it mentions ""Jews"" in a context that could imply judgment based on ethnicity, there is no direct or overt discrimination against Jews. The narrative seems to be about being judged by others without making systemic assumptions about non-Israeli Jews' loyalty or making coded references that are not explicitly stated. Therefore, according to the JDA guidelines, this tweet does not meet the criteria for antisemitism as defined."
