TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1345293790697832450,elizabethw673,2021-01-02 09:00:08+00:00,0,Israel,"2021 Predictions: Jared will be the first to flee, he will settle in Israel. He has always secretly despised the Trump clan and has a dossier wider than his hips on all of them. @realDonaldTrump",No,"The tweet in question does not exhibit antisemitic behavior as per the IHRA definition. It primarily discusses Jared moving to Israel due to his dislike for the Trump family, without targeting or making any negative statements about Jewish people. There is no mention of hatred towards Jews, nor are there any stereotypical slurs or accusations against their community. The tweet appears to be a political commentary without antisemitic content.",No,"The tweet does not exhibit antisemitic behavior as defined by the JDA. It refers to Jared Kushner in a personal context without making broad generalizations or attacking a group based on ethnicity or religion. The comment is specific and does not target Jews collectively, thus it does not meet the criteria for antisemitism outlined in the guidelines.

**Step-by-Step Explanation:**

1. **Definition of Antisemitism:** The tweet must involve discrimination against Jews as a group.
2. **Context of the Tweet:** The tweet discusses Jared Kushner and his personal distrust of the Trump family, without targeting any Jewish individuals or groups.
3. **Application of Guidelines:** 
   - It doesn't essentialize or generalize about all Jews.
   - There's no link between Jews and evil in this context.
   - The critique is specific to a non-Jewish individual.
4. **Conclusion:** Since the tweet doesn't meet any criteria for antisemitism, it isn't classified as such.

Thus, the tweet does not present as antisemitic under JDA standards."
1345051438196563969,discovery_truth,2021-01-01 16:57:07+00:00,0,Israel,#BiggestRevelationOf2021\nDivine Greatman of lndia\nProphecy of Professor Harare of Israel about Sant Rampal Ji Maharaj\nA DIVINE GREATMAN OF INDIA WITH HUMANITARIAN THOUGHTS WOULD MAKE THE ROOTS OF SPIRITUAL REVOLUTION STRONG BEFORE THE YEAR 2000\nThe Messiah @SaintRampalJiM https://t.co/pH1po8fIb9,No,"The tweet does not exhibit any form of antisemitism as per the IHRA definition. It refers to Sant Rampal Ji Maharaj without targeting specific Jewish individuals or communities, and there is no overt hatred, discrimination, or use of negative stereotypes towards Jews or their institutions. The content focuses on promoting a divine leader from India with humanitarian thoughts, which does not align with antisemitic traits.",No,"The tweet refers to Professor Sant Rampal Ji Maharaj as a ""Divine Greatman"" from India and mentions a prophecy about him. The use of the term ""Messiah"" could imply a divine role, which might be interpreted negatively in some contexts, but since it's applied to an Indian figure rather than targeting Jews or making any antisemitic generalizations, it does not meet the JDA criteria for antisemitism.

---

**Final Answer:**
DECISION: No  
The tweet is not antisemitic as it does not reference or stereotype Jews and avoids the JDA guidelines related to anti-Semitic content."
1344833902460989440,BasedMFDoom,2021-01-01 02:32:42+00:00,0,Israel,@jschlatt @schlatt Are you in favour of halting all aid to Israel?,No,"The tweet is asking whether the person responds in favor of halting all aid to Israel, which is an expression of opinion on a geopolitical matter. According to the IHRA definition of antisemitism, it involves expressing hatred toward Jews or targeting them based on their Jewish identity. This tweet does not accuse any individual, group, or institution of antisemitic behavior; instead, it concerns policy towards a specific country, Israel, which is widely recognized as a sovereign state. Therefore, the tweet is neutral and does not align with the criteria for antisemitism outlined by the IHRA.",No,"The tweet in question is a neutral inquiry about halting aid to Israel and does not engage with any aspects of antisemitism as defined by the JDA. It does not reference symbols, stereotypes, or collectively responsible actions tied to Jewish people, nor does it promote specific political solutions that could be misinterpreted as antisemitic. The tweet remains within permissible bounds without invoking racial discrimination or related biases.

DECISION: No"
1345835525303726082,pharnzwurth,2021-01-03 20:52:48+00:00,0,Israel,could really use an Israel Folau shit take right now to cool things down a bit,No,"The tweet does not explicitly reference Jews or use any antisemitic language. However, the mention of ""Israel Folau"" might be associated with negative stereotypes about Israelis, which could imply anti-Semitic conspiracy theories without directly attacking Jewish individuals or groups. While it doesn't use explicit hate speech, its context may perpetuate harmful stereotypes indirectly.",Yes,"The tweet in question employs antisemitic language by associating Israel Folau with antisemitic stereotypes. The use of the derogatory term ""shit take"" and referencing a Jewish person, Folau, who has actively opposed antisemitism, creates an inappropriate link between Jews and negative actions or traits. This aligns with JDA guidelines, particularly those emphasizing the association of Jews with evil (guideline 2) and the use of anti-Semitic symbols or language in reference to Jewish people (guidelines 3 and 6). Additionally, the tweet's implication that Jews need such an intervention ties into antisemitic views on responsibility for a country's conduct. Thus, the tweet is deemed antisemitic as it appropriates Folau to perpetuate negative stereotypes about Jews."
1345037867240873984,Srcaiman92,2021-01-01 16:03:11+00:00,0,Israel,We have just updated our @OurWorldInData COVID vaccination dataset: https://t.co/lQZYjLUdPK\n\nIsrael has by now vaccinated 11.5% of their population.\n\nThe country is rapidly getting to a point where mass deaths and mass lockdowns are over. https://t.co/GtRCHnYGmo,No,"The tweet does not contain any references to antisemitism. It focuses on COVID-19 vaccination data in Israel without making any discriminatory remarks or targeting the Jewish community. The IHRA definition of antisemitism involves expressions directed at Jews, which are absent here. Therefore, it is not considered antisemitic according to the IHRA's criteria.",No,The tweet in question provides factual information regarding Israel's COVID-19 vaccination rates without making any references to Jews or incorporating stereotypical portrayals. It is neutral and does not align with any definition of antisemitism outlined in the Jerusalem Declaration on Antisemitism (JDA).
1346135077059784707,sadcjp,2021-01-04 16:43:07+00:00,0,Israel,"@TonyKaron Shame on you for ignoring the PA's statements that they refuse Israeli aid on this pandemic and I expose your Jewhate by you singling out Israel by placing a burden on it that you apply to no other state.\nJews are indigenous, so not settlers. Arabs are invaders\nJewhateful Liar",Yes,"The tweet uses the term ""Jewhate,"" which is a known slur and clearly constitutes hate speech directed at Jews. It also singles out Israel for receiving fewer aid requests during a pandemic without applying the same scrutiny to Arab states, which aligns with antisemitic practices of targeting Jews specifically while excluding other groups. Additionally, the statement about Jews being indigenous and Arabs being invaders employs negative stereotypes that contribute to anti-Semitic perceptions. These actions meet the criteria set by the IHRA's definition of antisemitism.",Yes,"Tony Karon's tweet exhibits multiple facets of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). The tweet employs derogatory language (""Jewhate""), which is a common tool to denigrate Jewish people. Additionally, it singles out Israel by mentioning PA's refusal of aid and placing a burden specifically on it, similar to how other states might be treated without such specificity. The claim that ""Jews are indigenous"" reinforces a negative stereotype about Jews, often used in antisemitic contexts to marginalize them. These elements—derogatory remarks, stereotyping, and exclusionary treatment of a specific group—align with the JDA's guidelines, particularly points 2, 7, and others related to the use of symbols, stereotypes, and exclusionary language. Therefore, Karon's tweet is antisemitic under the JDA definition."
1346009647241637888,BootRevolution,2021-01-04 08:24:42+00:00,0,Israel,@zorbah09 @BDSmovement I think the government of Israel is doing this for itself for example leading the world in inoculation levels but not providing the vaccine to its Palestinian citizens,No,"The tweet does not constitute antisemitic behavior as defined by the IHRA. It critiques Israeli policy towards its Palestinian citizens, suggesting that Israel is not providing vaccines at the same level as other countries but does not explicitly target or perpetuate any negative stereotypes or conspiracy theories about Jews. Antisemitism often involves specific accusations against Jews as a group, which this tweet does not do. Instead, it focuses on a political action and its implications without addressing Jews directly in a discriminatory manner.",Yes,"The tweet exhibits antisemitism according to the Jerusalem Declaration on Antisemitism. It employs language that equates a specific group, in this case, Jewish people (specifically Palestinian citizens), with an alleged issue regarding vaccine distribution. This aligns with JDA guideline B.7, which involves treating Jews as agents of a collective problem. The tweet's use of stigmatization and scapegoating for policy decisions on vaccine distribution is emblematic of antisemitic patterns that essentialize or generalize about a population based on ethnicity."
1345400185506168836,ronnie_nu,2021-01-02 16:02:55+00:00,0,Israel,"2020 was a record year for the Arabic team in the Digital Diplomacy Department at Israel MFA, with content getting over 835 million views. An opportunity to thank all the team members who worked hard to build bridges with our neighbors\n@lindamnu @LeviMiz @kh_lorena &amp; many others https://t.co/NQdmPqRaeI",No,"The tweet in question does not align with the IHRA definition of antisemitism. It focuses on a positive achievement by a specific team at the Israeli Ministry of Foreign Affairs and SweetnessDirectories.com, highlighting their digital diplomacy efforts, successes, and collaboration with neighbors. There are no references to Jews as a group being targeted with hatred, dehumanizing claims, or any form of stereotyping. Instead, it emphasizes accomplishments in performance without any negative connotations towards any religion or ethnicity.",No,"The tweet discusses the success of an Arabic team at Israel's Ministry of Foreign Affairs (MFA) Digital Diplomacy Department. It highlights their content's 835 million views and thanks the team members for collaboration with neighboring countries. There is no mention or implication of any antisemitic themes, symbols, or references to Jews as people. The tweet focuses on positive achievements in digital diplomacy without targeting or discriminating against any specific group, including Jewish individuals."
1345112406326915074,simony30277158,2021-01-01 20:59:23+00:00,0,Israel,@miskoradojevic Good news from Israel about #ErkenciKuş!! 😍\nBravo! 👏👏👌👍\n\n#CanYaman #DemetÖzdemir,No,"The tweet does not exhibit characteristics of antisemitism. It is a positive message about news from Israel with relevant hashtags and emojis, without any references to Jews, hatred, stereotypes, or discriminative language. Therefore, it does not align with the IHRA's definition of antisemitism.",No,"The tweet does not reference or imply any antisemitic content. It is a neutral and positive statement about good news from Israel, without targeting any individual or group, including Jews, in a discriminatory manner."
1346033857586409472,BEERG,2021-01-04 10:00:54+00:00,0,Israel,"@piris_jc Yes, but the inference in the original email was that the UK could close its borders completely as Australia and Israel did, as the writer contended. The realities of UK geography seem to escape many of these people.",No,"The tweet does not contain any form of antisemitism as defined by the IHRA. It responds to a statement regarding border closures without addressing or implying anything about Jewish people, their communities, or targeting any group based on their identity. There is no mention of hatred, stereotypes, denial of historical facts, or accusation of conspiracy related to Jews. The tweet remains neutral and does not fit within the IHRA's criteria for antisemitic content.",No,"The tweet does not exhibit any form of antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). It discusses government policies and border closures based on practical considerations, such as geography, without making any discriminatory remarks or references related to Jews. The statement focuses on comparing border closure strategies among different countries and does not imply any inherent characteristics or discrimination against Jewish people. Therefore, it adheres to the principles of non-antisemitism outlined in the JDA guidelines."
