TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1191321007866417152,AngeliqueGammon,2019-11-04 11:47:16+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ",Yes,"Richard Spencer's tweet is antisemitic according to the IHRA definition. The tweet contains derogatory language towards Richard Spencer by calling him a Nazi, which aligns with historical anti-Semitic tropes associating Nazis with persecution of Jews. Additionally, the use of ""octaroons""—a derogatory term for Black people—is a form of stigmatization that reinforces negative stereotypes about Jewish descendants. The overall message employs dehumanizing language and conspiracy theories, fitting within the IHRA's criteria for antisemitism by expressing hatred or reinforcing negative perceptions directed at Jewish individuals or groups.",Yes,"The tweet contains several elements that align with the JDA's definition of antisemitism. Firstly, it uses derogatory language such as ""kikes"" and ""octaroons,"" which are slurs against Jewish people (Jews). These terms exemplify the generalization and negative stereotypes about Jews described in guideline 2 of the JDA. Additionally, the tweet associates Richard Spencer with Nazism and anti-Semitic traits, which is a harmful stereotype that links Jews with evil forces, fitting under guidelines 6 and 7 regarding applying symbols or images to Israel and treating Jews as agents of harm. The overall message promotes a collective negative perception of Jews, thereby qualifying as antisemitic according to the provided framework."
1128064889732440069,DespradoProfnd,2019-05-13 22:30:02+00:00,0,Kikes,"mel gibson to star in new movie, “greedy kikes: i hate em!” https://t.co/PqzCwuos5G",No,"The tweet in question does not target Jews specifically. It simply expresses a negative opinion about a movie and uses the phrase ""hate em!"" without context that would link it to Jews or antisemitism. Since there's no indication of targeting Jews or using any antisemitic language, this tweet does not qualify as antisemitic according to the IHRA definition.",No,"The tweet in question does not constitute antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). 

1. **Target Audience**: The tweet refers to ""kikes,"" which is a term that can imply Black individuals, not Jews. Therefore, it targets another group without involving any antisemitic elements.

2. **Nature of Comment**: The statement expresses a personal opinion about someone being ""greedy"" without any overtly antisemitic content or references typical of antisemitism, such as stereotypes, coded language, or reference to Jewish institutions.

3. **Lack of Antisemitic Elements**: There are no indicators of discrimination based on ethnicity (Jewish), essentialization, or use of historical anti-Semitic tropes. The tweet does not invoke any of the examples provided in JDA regarding antisemitism, such as references to ""Jews"" as a force of evil or coded language.

4. **Contextual Reference**: Since there is no reference to Israel, the State of Palestine, or Jewish identities in the content, it does not fall under the categories outlined in sections B or C of JDA regarding antisemitism tied to Israel or its context.

In conclusion, the tweet does not meet the criteria for antisemitism as defined by the JDA. It is a personal comment about Black individuals without any elements that would classify it as antisemitic."
1198036154836144129,austlegion,2019-11-23 00:30:52+00:00,1,Kikes,@scatatkins @metpoliceuk Based black man standing up to the Kikes,No,"The tweet in question uses terms like ""Kikes"" which are slang tied to the Black Lives Matter movement. This creates a stereotype or negative association, potentially targeting Black individuals based on their race without sufficient justification. While it doesn't explicitly name anyone, the use of such language aligns with antisemitic practices by using harmful stereotypes and associating groups with negative traits.",No,"The tweet directed at a black man addressing ""the Kikes"" does not constitute antisemitism under the Jerusalem Declaration. It lacks the requisite group-level discrimination, essentialization, or harmful generalization typical of antisemitic behavior. The tweet appears to be a personal interaction between individuals without targeting a specific ethnic group beyond the individual's race, which is not addressed within JDA's framework focusing on groups and their characteristics."
1191386483053092865,notprada61Irma,2019-11-04 16:07:27+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ",Yes,"The tweet is antisemitic according to the IHRA definition. The user refers to Richard Spencer as a Nazi, leveraging his association with Infowars, which has been known for promoting anti-Semitic content. This association ties Spencer to a broader narrative of Holocaust denial and anti-Semitism. The use of derogatory language towards Black individuals (""kikes"" and ""octaroons"") aligns with anti-Semitic stereotypes, even if not directly targeting Jewish people. Thus, the tweet spreads Holocaust denial and uses STM to associate with anti-Semitic ideologies.",Yes,"Richard Spencer's tweet is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). The tweet contains explicit racial slurs (""Nazi"" and derogatory terms like ""kikes"" and ""octaroons""), which are direct attacks on Jews. It also equates someone to a figure associated with antisemitic ideologies, further perpetuating harmful stereotypes. These actions violate the JDA's definition of discrimination and prejudice against Jews."
1182387936081469440,RadNewsMedia,2019-10-10 20:10:26+00:00,0,Kikes,"Woman in green hoodie yelling about ""kikes"" outside Target Center. #TrumpMinneapolis https://t.co/tk4wsllzUm",No,"The tweet does not contain any content that aligns with the IHRA's definition of antisemitism. It refers to a woman at a Target Center and uses a term ""kikes"" without context indicating Jews or antisemitic slurs. There are no references to Israelis, the Holocaust, or antisemitic conspiracy theories.

The tweet's content is neutral and unrelated to any form of discrimination based on Jewish identity, religion, or ethnicity. It appears to be a political statement about a public event without targeting any specific group or invoking antisemitic themes.

Therefore, according to the IHRA definition, this tweet is not considered antisemitic as it lacks any elements such as hatred toward Jews, stereotyping, conspiracy theories, or references to Israel's actions during the Holocaust.",No,"The tweet does not contain any content that would constitute antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). It describes a woman in a green hoodie yelling about ""kikes"" outside Target Center, without referencing any Jews or using any language associated with anti-Semitic stereotypes. There is no indication of discrimination, prejudice, hostility, or violence directed at Jews specifically. The tweet is unrelated to antisemitic themes and does not fall under any of the guidelines outlined in the JDA regarding antisemitism."
1087167908315320320,thePoeticRobot,2019-01-21 02:00:02+00:00,0,Kikes,his frock kikes there invested with thee from the air. - @thePoeticRobot,No,"The tweet does not exhibit signs of antisemitism as defined by the IHRA. It lacks any targeted language towards Jews or use of negative stereotypes related to the Jewish community. Without context suggesting such associations, it appears to be unrelated to antisemitic content.

The tweet's content seems random and unrelated to any group, making it unlikely to fit the antisemitic criteria outlined by IHRA.",No,"The tweet ""his frock kikes there invested with thee from the air."" does not contain any overtly antisemitic content. It lacks explicit references to Jews, anti-Semitism, or coded messages typical of antisemitic speech. While it may be open to interpretation, it does not directly address Jews as a group in a discriminatory manner. Therefore, based on the JDA definition, this tweet is not considered antisemitic.

---

**Final Answer**
DECISION: No"
1091726080774422528,ClintWarren6,2019-02-02 15:52:35+00:00,0,Kikes,"“We got very difficult situation with Kikes. They think they can buy our people, land, faith, but this will not happen. These Jewish degenerates defamed our Jesus Christ”. Antisemitic rally took place in Uman. https://t.co/pKCFyZS3PW",Yes,"The tweet contains several elements that align with the IHRA's definition of antisemitism. First, it uses the term ""Kikes,"" which is a widely recognized slur for Jews, indicating racial discrimination against Jewish people. Second, it refers to ""Jewish degenerates"" and associates them negatively in the context of religion, specifically Jesus Christ, which employs derogatory language targeting Jewish individuals or communities. Additionally, by mentioning an ""antisemitic rally,"" it implies hostile opposition towards Jewish groups, reinforcing antisemitism. These actions constitute hate speech and discrimination against Jews, fitting the IHRA's criteria for antisemitism.",Yes,"The tweet contains several instances of antisemitic behavior as defined by the Jerusalem Declaration on Antisemitism (JDA). It essentializes Jews by calling them ""degenerate"" and discriminates against them by referring to buying their land, people, or faith. Additionally, the derogatory language used against them further supports antisemitism. These actions align with JDA's guidelines regarding essentialization, discrimination, and harmful generalizations about Jewish populations."
1191325583407558661,ChristaAllan,2019-11-04 12:05:27+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ",Yes,"The tweet contains elements that align with antisemitism as defined by the IHRA. It associates Richard Spencer, a known figure promoting white supremacy and anti-Semitic ideologies, with Nazi-like behavior using derogatory language. While it doesn't directly target Jews or use specific antisemitic terms, it employs harmful stereotypes to generalize anti-Semitic views about a figure linked to Jewish-perceived conspiracies and slurs against Black individuals. This equating of a Nazi figure with antisemitism constitutes the use of broad, misleading generalizations characteristic of antisemitic propaganda.",Yes,"Richard Spencer's tweet incorporates elements of antisemitic content as defined by the Jerusalem Declaration on Antisemitism (JDA). The tweet uses derogatory language directed at Jews (""little fucking kikes"") and associates Richard Spencer with the Nazi regime, which is inherently anti-Semitic. This aligns with JDA guideline 6, where symbols or stereotypes are applied to Israel or Jews, as well as guidelines 8 and 10, which involve collectively blaming Jews for actions against Israel or denying their rights. The use of Nazi-like language and derogatory remarks toward Jews constitute antisemitic behavior according to the provided framework."
1147265201286373378,Lagt12,2019-07-05 22:05:13+00:00,0,Kikes,@RQGNAROKKS @demonbentley Noooo i lost the 69 kikes ;-;,No,"The tweet in question does not contain any indication of targeting Jews or conveying antisemitic content. It appears to be an offhand conversation without any references to antisemitism, such as slurs, conspiracy theories, or discrimination against Jews. Therefore, according to the IHRA definition, it is not considered antisemitic.",No,"The tweet does not contain any elements that align with the Jerusalem Declaration on Antisemitism (JDA). It uses a lighthearted tone without any overtly antisemitic language, stereotypes, or references. There are no symbols, images, or coded language typical of antisemitic expressions. Therefore, it is not considered antisemitic according to the JDA guidelines."
1130912615813779456,JohnTitor2700,2019-05-21 19:05:53+00:00,1,Kikes,Lying Chicago Kikes Claim the Goyim Tried to Firebomb Them! – Daily Stormer https://t.co/nR3xR7n1mQ,Yes,"The tweet employs the term ""Goyim"" as a derogatory slur for Jews, along with the derogatory term ""Kikes,"" which refers to Black people. This aligns with the IHRA definition of antisemitism by making dehumanizing and stereotypical accusations against Jewish individuals or communities.

The tweet's use of Goyim implies a conspiracy theory that falsely associates Jews with an accusation directed at Black people, contributing to antisemitic stereotypes and discrimination.",Yes,"The tweet uses ""Goyim,"" a term that denotes Jews in Yiddish, which is inherently antisemitic. It associates the author with stereotypical behavior towards Jews through coded language (""Lying Chicago Kikes"" and ""Goyim Tried to Firebomb Them""), effectively using this slur to generalize about Jews. This approach falls under the guidelines of essentializing and generalizing about a population, as outlined in JDA's definition and guidelines 2 and 3. The use of such terms and their association with harmful stereotypes contribute to the classification of this tweet as antisemitic."
1197245956787449856,plive_calmer,2019-11-20 20:10:54+00:00,1,Kikes,💭 Please Retweet: #MAGA The media's slanted view of kikes in most cases is due to the influence of backbenchers rawr Won't hear this on mainstream media!,No,"The tweet does not meet the criteria for antisemitism under the IHRA definition. It uses the term ""kikes,"" which is unclear in context and does not explicitly or implicitly accuse Jews of hatred, conspiracies, or discrimination. While it may reference political bias, there's no indication that this bias targets Jews or aligns with antisemitic stereotypes or accusations as defined by IHRA.",Yes,"The tweet uses derogatory language (""kikes"") and makes broad claims about media bias linked to political figures (backbenchers), suggesting a negative stereotype or bias against an ethnic group without factual basis. This aligns with antisemitic tropes of slanting views as influenced by powerful individuals, targeting Jews in a derogatory manner."
1195184371613011975,plive_calmer,2019-11-15 03:38:54+00:00,1,Kikes,👹 I guarantee that #TIL The downfall of kikes undoubtedly is a result of the recent hike in petrol prices rawr xd Angry :) 🚶 🐹 🏥 🙉 🏨 🏥 🐓 👈 🗼,No,"The tweet does not directly reference Jews or use any antisemitic language. It appears to be a generic critique of individuals supporting Israel, without targeting the Jewish community specifically. Antisemitism often involves directing hatred toward Jews themselves or their community based on their Jewish heritage, which is absent here. Therefore, this tweet does not meet the criteria for being antisemitic under the IHRA definition.",No,"The tweet does not reference or imply any antisemitic content. It expresses frustration about petrol prices and uses emojis without any context suggesting antisemitism. There are no mentions of Jewish stereotypes, symbols, or references to Israel/Palestine issues in a way that would be considered antisemitic according to the JDA guidelines."
1120663055526957062,Nowreally1,2019-04-23 12:17:48+00:00,0,Kikes,"""Jews""&gt;\n""Juden""&gt;\n""Kikes""&gt;\n""Rothschilds""&gt;\n""Vermin""&gt;\n""Yids""&gt;\n""Zios""&gt;\n""Zionists""&gt;\n&gt;GnasherJews\n\nThe evolution of antisemitism. Call us what you like, but we always know what you mean.\n\n#IAmGnasherJew https://t.co/DhIK0IiSir",Yes,"The tweet uses antisemitic language by substituting common slurs for direct criticism of Jews, aligning with the IHRA's definition that includes such expressions as a form of antisemitism.",Yes,"The tweet uses several Hebrew terms (Jews, Juden, Kikes, Rothschilds, Vermin, Yids, Zios, Zionists) that are derogatory and offensive to Jewish people. These terms fit the definition of antisemitism under the Jerusalem Declaration on Antisemitism, specifically by essentializing and using negative stereotypes towards a population (Jews). The language is intended to harm and denigrate Jews, which aligns with guidelines A1 and B6 regarding antisemitic behavior."
1097429111985922048,Gilana25,2019-02-18 09:34:24+00:00,0,Kikes,Whoah - don’t dress it up - just tell us “hook nose kikes” exactly how it is. #OnlineAntisemitism @Lyndagee49 \nBy the way - are you a Labour supporter? Just asking for a friend. https://t.co/29Lk9DSbv2,No,"The tweet contains derogatory language (""hook nose kikes"") which is generally offensive but does not explicitly target Jews or use antisemitic slurs directed at them. Since there is no specific reference to Jews or any antisemitic context, it does not meet the IHRA's definition of antisemitism.",No,"The tweet does not contain any content that aligns with the JDA definition of antisemitism. It uses a derogatory comment on a general societal issue (antisemitism) without targeting Jews specifically, and it does not employ any anti-Semitic slurs or references to antisemitic ideologies related to Israel or specific groups of people. The tweet appears to be a neutral and respectful exchange with a friend."
