TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1135219768401809409,MOWE01,2019-06-02 16:20:58+00:00,0,Jews,"Israeli Police cave in to political pressures &amp; Temple Movements' demands, allowing hundreds of Jews into Temple Mount/Haram al-Sharif amid holiest period of Ramadan for 1st time in years. Tensions are escalating. https://t.co/rcRw6EslJI",No,"The tweet does not exhibit antisemitic behavior according to the IHRA definition. It is a factual statement regarding the Israeli police granting access to Jews at the Temple Mount during Ramadan, without any discriminatory language or negative stereotypes directed specifically at Jews. The tweet focuses on an action taken for religious purposes, without implying hatred, conspiratorial activity, or discrimination against Jewish individuals or communities.",No,"The tweet discusses a recent action taken by the Israeli Police to allow hundreds of Jews into Temple Mount/Haram al-Sharif during Ramadan. It is important to note that this action reflects a positive development for the Jewish community, as it aligns with the principles of freedom of worship and religious observance. According to the JDA's guidelines, antisemitism involves discrimination, prejudice, or hostility directed specifically at Jews. This tweet does not contain any elements such as denials of the Holocaust, applying negative stereotypes to Israel, or making statements that would be considered antisemitic. Instead, it highlights a positive and legitimate action taken in accordance with religious practices.

The tweet accurately reports on a significant decision without engaging in any form of antisemitic behavior. It does not mention any problematic actions but rather focuses on a permissible and respectful interaction between the community and the authorities during a holy period. Therefore, it is not classified as antisemitic under the JDA's definition."
1145625623563575296,Abby6691,2019-07-01 09:30:08+00:00,0,Jews,"Muslims, Christians, Jews and Hindus want you to have a doctorate in their religion before you criticize it. They all reject each other without this standard. Don't play their game. You don't need to know the details of Harry Potter's universe to know witchcraft is bullshit.",Yes,"The tweet in question uses language and a structure that aligns with the IHRA's definition of antisemitism. It directly references Jews as part of a group being judged, promoting a higher academic standard for them without justification, which could be interpreted as a form of discrimination or hatred. Additionally, the use of dehumanizing language about needing a doctorate to critique religion and comparisons that could imply Jews are being unfairly judged further support this conclusion. Therefore, it is appropriate to classify the tweet as antisemitic according to the IHRA's working definition.",No,"The tweet is not considered antisemitic according to the JDA because it does not involve any of the defined forms of antisemitism. While it may contain generalizing statements about criticism and rejection, it does not specifically target Jews as a group or apply any of the outlined guidelines regarding discrimination based on Jewish identity. Instead, it addresses broader cultural and individual standards without directly addressing issues related to Jewish peoplehood."
1118338313876844544,leah699,2019-04-17 02:20:06+00:00,0,Jews,Erev Pesach for Ashkenazi Jews be like: https://t.co/c35C6XuW3G,No,"The tweet in question does not explicitly use language that aligns with the IHRA's definition of antisemitism. It refers to ""Ashkenazi Jews,"" which is an accepted term for a specific subgroup within the broader Jewish community, and it provides information about Pesach observance tailored to this group. The IHRA defines antisemitism as hatred or discrimination directed at Jews in general, regardless of their specific characteristics. While targeting a subgroup can be seen as exclusionary, this particular tweet does not present any form of systematic discrimination or stereotyping against Ashkenazi Jews beyond what is commonly observed among all Jewish people. Therefore, it does not meet the criteria for antisemitism as outlined by IHRA.",No,"The tweet in question is ""Erev Pesach for Ashkenazi Jews be like..."" with a link to a URL. 

The term ""Ashkenazi"" refers specifically to Jewish people of Central and Eastern European descent, who were historically converted to Christianity during the Middle Ages but later returned as Jews in the 19th century. The tweet appears to suggest an alternative way to celebrate Pesach for this specific subgroup without promoting negative stereotypes or conspiracy theories about Jews.

According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination, prejudice, hostility, or violence against Jews and includes various guidelines such as essentializing traits, linking Jews with negative stereotypes, and using symbols or images that imply evil. However, this tweet does not target all Jews but focuses specifically on a subgroup within the Jewish population.

The tweet does not fit under any of the B6-B10 categories which outline examples of antisemitism involving Israel, negative stereotypes applied to the State of Israel, or collectively blaming Jews for another nation's actions. Instead, it presents a positive and respectful consideration of a specific Jewish subgroup within the context of Pesach traditions.

Therefore, this tweet is not antisemitic as it does not engage in any form of discrimination, essentialization, or negative stereotyping against Jews in general but rather focuses on a specific subset of the Jewish population without promoting any negative stereotypes."
1207292452761198592,aranom12,2019-12-18 13:32:05+00:00,0,Jews,"""Fellow Jews"" jumps the shark https://t.co/DxdrC7xJ1t",No,"The tweet in question does not exhibit any form of antisemitism. It is part of a broader discussion without targeting Jewish individuals or groups negatively. There are no references to negative stereotypes, conspiracies, or hatred toward Jews as a collective. Instead, it appears to be a general conversation about someone named ""FellowJ"" in a context that lacks antisemitic content.

---

The IHRA definition of antisemitism involves targeting Jews specifically for hatred based on their identity. Since the tweet does not address Jews negatively or use any language that would fit within this framework, it is not considered antisemitic according to the IHRA's criteria.",Yes,"The tweet quotes someone referred to as ""Fellow Jews,"" which explicitly references the term ""Jews."" According to the Jerusalem Declaration on Antisemitism, essentializing a population based on a stereotype or generalization constitutes antisemitism. Even if the context is not provided, using ""Jews"" without addressing specific actions or identities could imply a stereotype, thus making the tweet potentially antisemitic."
1085655917100642306,thepainterflynn,2019-01-16 21:51:55+00:00,0,Jews,"Today in 1904  in reaction to attacks on Jews in Limerick, Michael Davitt, a leader of the Irish Land League, protests ""as an Irishman and a Catholic against this spirit of barbarous malignity https://t.co/HdUOtyyjE9",No,"The tweet addresses attacks on Jews in Limerick by Michael Davitt, who identifies himself as an Irishman and Catholic. He expresses solidarity against this perceived barbarism without using any language that denigrates Jews. The tweet focuses on opposing the attacks themselves rather than making any accusations or generalizations about Jews. Therefore, it does not meet the criteria for antisemitism as defined by IHRA.",No,"The tweet does not present as clearly antisemitic according to the JDA because it is more focused on a broader critique of attacks without explicitly targeting Jews or using negative stereotypes. However, the mention of ""Jews"" in Limerick and the general comment could be interpreted as making a stereotype about Jews, which falls under the guidelines against essentializing a population.

Wait, after reconsidering, since the tweet specifically refers to an attack on Jews by name (Limerick), it does engage with antisemitism by associating a negative stereotype or behavior with Jews. Therefore, the correct answer is that the tweet is antisemitic because it uses negative language directed at Jews based on their identity.

However, upon further reflection, the initial response was incorrect. The tweet does not specifically name ""Jews,"" but refers to an attack in Limerick, which could be seen as implying a broader stereotype about Jews, aligning with JDA guidelines against essentializing and stereotyping. Therefore, the correct answer is No because it doesn't explicitly target Jews or use negative language tied to their identity.

Final Decision: No

Wait, I'm getting confused now. The tweet says ""attacks on Jews in Limerick"" but refers to them as a spirit of malignity without specifying they're Jews. So maybe it's not directly targeting Jews but is more general. However, the guidelines state that even applying stereotypes about Jews (like negative traits) counts as antisemitism because it essentializes their identity.

Therefore, considering all points, the tweet might still be considered antisemitic by using negative language tied to Jews based on their identity, even if not explicitly calling them out.
Final Answer:

DECISION: No"
1102233490098216960,official_curran,2019-03-03 15:45:17+00:00,0,Jews,"He's a far-right Ukipper so his ""gas the Jews"" ranting was a 'joke' not anti-Semitism &amp; he gets invited on the BBC.\n\nIf anyone on the left behaved like like this there would (rightfully) be howls of fury from the BBC.\n\nThat's how it works. https://t.co/3zLU4DMf1e",No,"The tweet does not explicitly express hatred or stereotyping toward Jews but suggests that the speaker's controversial remarks are merely jokes. However, it touches on the concept of double standards against Jews, a key element of antisemitism. By implying such standards exist when someone else might criticize them severely if they were on the left, the tweet subtly supports antisemitic views without directly attacking Jews, thus not fully aligning with IHRA's definition.",No,"The tweet does not meet the criteria for antisemitism as defined by the JDA. While it references the term ""gas the Jews,"" which has been used to imply violence against Jewish people, the context suggests a dismissive and non-antisemitic reaction from the author. They argue that such rhetoric should be taken seriously by the far-right group but not from the left, implying a lack of recognition of the harmful connotations when directed at specific groups rather than general perception. Additionally, the tweet's focus on how different parties react without consistent application does not align with antisemitic principles, which emphasize systematic discrimination. Therefore, it is not considered antisemitic according to JDA guidelines."
1141693473600540673,NWILDocsGunRfrm,2019-06-20 13:05:10+00:00,0,Jews,"@shannonrwatts I say this as a supporter, but your comment yesterday on armed Jews not being able to help prevent the Holocaust was out of line. Many resisted and were successful https://t.co/dcUZ1EBHl1",No,"The tweet does not qualify as antisemitic under the IHRA definition because it targets a specific individual and does not engage with antisemitic content regarding Jewish people, groups, or institutions. The criticism is directed at another person's perspective on the Holocaust, framed as fair without broad generalizations or negative stereotypes about Jews. Therefore, it adheres to non-antisemitic civil discourse.",Yes,"The tweet is antisemitic according to the JDA. It essentializes Jews by associating them with an inability to prevent atrocities, reinforcing harmful stereotypes that conflate Jews with evil or incompetence in preventing historical atrocities like the Holocaust. This aligns with guidelines 1 and 2 of the JDA, which prohibit essentializing populations and link Jews with negative traits."
1151881787280257024,bobbrockett1,2019-07-18 15:49:53+00:00,0,Jews,"1/Trump's tiki-toting base in Charlottesville chanting, ""Jews will not replace us!"" Remember? Fine people. Anti-Semitism has always been a plank in the platform of the Right in this country, not the other way around. https://t.co/ZIt3v1IZo2",No,"The tweet attacks ""Jews will not replace us"" as a slogan used by Trump's base, which is often employed to Outsourcing Jew problem. While this slogan itself isn't inherently antisemitic, it can be interpreted as perpetuating harmful stereotypes about Jews. Additionally, the tweet dismisses Jews as fine people and suggests that anti-Semitism is part of the Republican platform without directly targeting Jews, thereby aligning with the IHRA's definition by using negative stereotypes and equating anti-Semitism with a political stance. These actions contribute to antisemitic discourse, albeit indirectly, making the tweet inconsistent with combating antisemitism.",Yes,"The tweet employs several elements that align with antisemitic definitions. First, it uses negative stereotypes about Jews, such as associating them with anti-Semitism and using a problematic phrase like ""Jews will not replace us!"" which is outdated and problematic. Second, the statement dismisses individuals by their ethnicity without context or justification, reinforcing negative stereotypes. Third, the tweet asserts that anti-Semitism has always been a plank of the Right in this country, perpetuating harmful generalizations about Jewish people without challenging the validity of such claims. These actions collectively engage with antisemitic practices as defined by the JDA."
1115836612041216000,VividConfusion,2019-04-10 04:39:14+00:00,0,Jews,"@TheRaDR Awesome thread. I do have a sincere question for you. You mentioned how Jews of European descent claimed ""whiteness"" post-holocaust so strongly at the cost of POC. Do you think this is in any way part of the Israeli treatment of Palestinians in the West Bank?",No,"The tweet does not directly express any form of antisemitism as defined by the IHRA. It poses a question about whether self-criticism regarding Jews is comparable to Israeli treatment of Palestinians in the West Bank, which involves comparing two groups but does not use hate speech, discrimination, or conspiracy theories about Jews. Therefore, it does not meet the criteria for antisemitism outlined.",No,"The tweet's content touches upon problematic ideas related to antisemitism. It references the concept of ""white Jewishness,"" which implies a European descent among Jews as a justification for Palestinian claims, effectively marginalizing Palestinians who do not share this heritage. This aligns with guidelines 7 and 9 of the JDA, which prohibit treating Jews collectively as responsible or agents of state and making biased associations based on inherited characteristics without evidence. While it doesn't use explicit antisemitic language, its implications contribute to harmful stereotypes about Jews in Europe, thus touching on aspects that could be considered part of antisemitism."
1206848356066217984,Colm1917,2019-12-17 08:07:24+00:00,0,Jews,"The @JewishChron, which asked non-Jews before the election to put themselves in Jewish shoes and empathise with the fear of antisemitism, publishes this dangerous and disgraceful article from Melanie Phillips that claims Islamophobia is bogus. Shameful. https://t.co/FgcC60i12J",Yes,"The tweet indirectly addresses antisemitism by mentioning Melanie Phillips' article that dismisses Islamophobia. It uses a context of empathy towards Jewish fears before an election to criticize the article, potentially promoting negative stereotypes or conspiracy theories about Jews and antisemitic narratives.

The tweet is analyzed against the IHRA definition as it touches on aspects of antisemitism, such as perpetuating harmful narratives and contributing to negative perceptions of Jews. The language used may be seen as part of a broader antisemitic discourse, even if it doesn't directly accuse or attack individuals but does address topics related to antisemitism.

Thus, the tweet aligns with the IHRA's definition by contributing to harmful ideas about Jews, albeit indirectly through criticism of an article.",No,"The tweet in question critiques an article by Melanie Phillips that asserts Islamophobia is bogus. It does not address or promote any form of antisemitism, which involves discrimination or prejudice against Jews. Instead, it focuses on another issue (Islamophobia) and does not invoke any of the specific guidelines under B.6 to B.14 of the JDA related to antisemitism. Therefore, according to the JDA definition, this tweet is not antisemitic."
