TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1369601427581046784,SteveBenedict17,2021-03-10 10:50:00+00:00,0,Jews,"10 March 1934 | A Dutch Jewish girl, Carla Bromet, was born in The Hague. \n\nOn 26 February 1944 she was deported from Westerbork to the Theresienstadt ghetto. She arrived at #Auschwitz on 6 October 1944 in a transport of 1,500 Jews. She was murdered in a gas chamber. https://t.co/O15ev4xfNv",No,"The tweet in question describes a specific event involving Carla Bromet, a Dutch Jewish girl, and her fate during the Holocaust. However, according to the IHRA's definition of antisemitism, which focuses on directed hatred or discrimination toward Jews as a group or their communities, this tweet does not meet the criteria. It does not exhibit any behaviors such as stereotyping, demonizing, or falsely accusing an entire group. The tweet is accurate in its factual description and does not perpetuate any form of antisemitism.

DECISION: No",No,"The tweet does not directly reference or support policies against Israel or mention antisemitic stereotypes about Israelis or Jews. However, it essentializes Carla Bromet as a ""Jewish girl,"" reducing her to her ethnicity without context, which aligns with the JDA's guidelines against essentializing populations based solely on descent. While discussing historical events involving Jewish people is problematic when framed in a way that could reinforce negative stereotypes, this tweet does not explicitly advocate for harm against Jews or use harmful imagery, making it not antisemitic under the given definition."
1364416865028747265,Andylyn78464388,2021-02-24 03:28:24+00:00,0,Jews,"First @nbcsnl now @nbc 'Nurses' airs a viciously antisemitic episode filled with lies about Orthodox Jews.\n\n""A dead goyim leg ... from an arab, a woman, G-d forbid an Arab women ... Israel ... without this next step you won't walk again"". \n\nLies and libels lead to VIOLENCE! https://t.co/BvRA4Xiq9e",Yes,"The tweet contains several elements that align with the IHRA's definition of antisemitism. It uses stereotypical language about Orthodox Jews and Arab women, labeling them as ""goyim,"" which is a negative stereotype targeting Jews. Additionally, it associates an Arab woman with ""goyim,"" implying a connection to non-Jews. The mention of Israel could be interpreted as part of the narrative, although not directly, contributing to the overall message that may falsely blame Jews for broader issues or actions. These elements together meet the criteria for antisemitism under IHRA's definition.",Yes,"The tweet exhibits several elements that align with the Jerusalem Declaration on Antisemitism (JDA). It employs stereotyping by associating Arab women with Jews in a negative context, which is a common tactic in antisemitic rhetoric. Additionally, it references the State of Israel in a problematic manner, suggesting criticism without evidence and potentially implying loyalty issues among Jews based on their identity. These actions are consistent with JDA guidelines that define antisemitism as discrimination against Jews or their institutions."
1367208481527332866,garry_bobby_,2021-03-03 20:21:18+00:00,0,Jews,Switch out “boys” with jews https://t.co/oIRCbP3EIy,Yes,"The tweet ""Switch out “boys” with jews"" employs a substitution that replaces the neutral term ""boys"" with ""jews,"" which can be interpreted as a stereotypical label. This action may perpetuate a negative stereotype against Jewish people, fitting within the IHRA's definition of antisemitism, which includes using stereotypes or labels to target Jews. The tweet could be seen as engaging in antisemitic rhetoric by associating and labeling Jewish individuals without justification, thus qualifying as antisemitic according to the provided criteria.",Yes,"The tweet employs a metaphor that substitutes ""jews"" for ""boys,"" potentially implying that Jews should replace them. This substitution uses negative stereotypes and equates a group (boys) with Jews in a way that could perpetuate discrimination or exclusion, aligning with the definition of antisemitism as harmful associations based on Jewish identity."
1347056664537653253,ibitironman,2021-01-07 05:45:10+00:00,0,Jews,"Jews, (especially jewish BIPOC) also have a right to be fucking scared when people are flying nazi flags and wearing “camp auschwitz” clothing at the US capitol. These people are the biggest threat to us and to SO many other marginalized groups.",Yes,"The tweet is considered antisemitic according to the IHRA definition. It associates specific symbols often linked to antisemitism, such as nazi flags and Auschwitz imagery, with threats towards a perceived group within the Jewish community (BIPOC). This targeting based on ethnic or religious characteristics aligns with the IHRA's criteria for antisemitism, which includes expressing hatred or discrimination against Jews based on their perceived characteristics. The tweet uses these symbols to generalize and target a subgroup of the Jewish population, thereby qualifying as antisemitic.",Yes,"The tweet is antisemitic because it uses the Nazi flag and ""camp auschwitz"" clothing as symbols representing Jews or BIPOC groups. This association is a problematic stereotype that reifies negative images of Jews, aligning with JDA's definition of antisemitism through essentialization and use of harmful symbols linked to evil forces."
1357019757212438528,BBrotchner,2021-02-03 17:34:56+00:00,0,Jews,The worst Jew hater in the world are Jews who hate Jews. J st must me destroyed long live Israel NEVER AGAIN https://t.co/23YbASglid,Yes,"The tweet exhibits antisemitic behavior by employing a harmful stereotype where individuals who hate Jews are collectively referred to as Jews. It also uses ""J st"" instead of ""Jews,"" further perpetuating stigmatization. Additionally, the call to defend Israel aligns with antisemitic narratives that equate Israeli actions with responsibility for harm to Jewish people. These elements together meet the IHRA's criteria for antisemitism by involving harmful stereotypes and broad generalizations about Jews or related groups.",Yes,"The tweet is antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). It uses several key elements from the JDA's guidelines. First, the tweet employs a form of racial essentialization by labeling ""Jew hater"" as someone who hates Jews, which is an example of treating a population based on its assumed characteristics without evidence. Second, it connects the act of hating Jews to being the worst, thereby associating Jews with negative stereotypes, which aligns with the JDA's point 2 about linking a group (Jews) to evil or forces of hatred. Third, the statement ""J st must me destroyed"" is a harmful generalization that could be seen as discriminatory and offensive, fitting guideline 3 regarding antisemitic words leading to harm. Additionally, guideline 10 is invoked when it suggests destroying all Jews entirely, which is a form of denial of their right to exist and flourish in Israel. The use of ""long live Israel"" may imply support for Israeli actions but does not negate the antisemitic elements present in the rest of the tweet. Overall, multiple guidelines from the JDA are satisfied here, making the tweet clearly antisemitic."
1353340019780407296,leniejane_18,2021-01-24 13:52:59+00:00,1,Jews,"#AnswersFromTheBible\n\n""but we preach Christ crucified, a stumbling block to Jews and folly to Gentiles,""\n\n1 Corinthians 1:23\nEnglish Standard Version (ESV)\n\nDownload Omega: https://t.co/7pdk5uZ9uZ",Yes,"The tweet incorporates a biblical reference from 1 Corinthians 1:23 that has been historically used to target and stereotype Jews. By labeling their faith as a ""stumbling block"" and ""foolery,"" the tweet perpetuates harmful anti-Semitic stereotypes, aligning with IHRA's definition of antisemitism as promoting hatred towards Jews through various forms of expression.",No,"The tweet in question employs language that aligns with antisemitic stereotypes. The statement ""we preach Christ crucified, a stumbling block to Jews and folly to Gentiles"" contains judgmental and potentially discriminatory remarks targeting Jews without substantial evidence or context. This aligns with JDA guideline 2, which warns against essentializing groups and labeling them as inherently evil through harmful stereotypes or conspiracy theories. Additionally, the use of coded language such as ""stumbling block"" towards Jews is a common tactic in antisemitism. Therefore, while the tweet's intentions may be benign, its phrasing and potential implications could be interpreted as contributing to antisemitic ideas."
1382831968426024964,darlingjeromy,2021-04-15 23:03:27+00:00,0,Jews,@MingHann1 @Constcrepe @DustinBenge This Luther? The one that hated Jews?\n\nhttps://t.co/aanSbEDnP3,Yes,"The tweet in question uses the name ""Luther"" to call someone out for hating Jews, which aligns with the IHRA definition of antisemitism. This type of statement is considered antisemitic as it involves expressing hatred toward Jewish people or communities. Without additional context about the nature of ""Luther,"" assuming this tweet intends to accuse him of hating Jews makes it fall under the category of antisemitic speech defined by the IHRA.",Yes,"The tweet employs a negative stereotype by associating a specific individual (referred to as ""The one that hated Jews"") with a negative trait (hating Jews). This constitutes an essentialization of the entire Jewish group, aligning with JDA's definition. Essentializing or using stereotypes to generalize about a population is inherently antisemitic as it denies human diversity and perpetuates prejudice against a specific group.

**Step-by-Step Explanation:**

1. **Essentialization:** The tweet labels a person associated with hating Jews, which generalizes the entire Jewish population.
2. **Negative Stereotypes:** Using ""hated"" is a negative trait linked to Jews, fitting the definition of antisemitism that manipulates stereotypes.
3. **Guideline 2:** The link between Jews and evil (or negative traits) aligns with JDA's guidelines on antisemitic associations.

Thus, the tweet is antisemitic by employing essentialization and negative stereotypes about Jews."
1359881992389545985,Dharma_4_U,2021-02-11 15:08:27+00:00,0,Jews,"@romans83539 @bsp_pari @BrethrenIndia @IndianF85857434 @SevakMasih @AnupSSSingh @AlienOnEarth108 @Suspended_Hindu @Tam_Chris20 @Pro_Tweeter23 @TheRealPraneeth @TheHolyGhosth @AFailz @KarmaBurma Lol and lol. \nTwo completely different situations.\n\nOne with Jews, where Jesus literally meant what he said, spoken from his own mouth!\n\nAnother of last supper, where someone is telling a story according his whims and wishes after Jesus has died.!",No,"The tweet in question does not meet the criteria for antisemitism as defined by the International Holocaust Remembrance Alliance (IHRA). Antisemitism involves a specific perception of hatred directed at Jews, which includes speech, writing, visual forms, and actions that exhibit negative stereotypes or references to Jews. The tweet contains two distinct scenarios:

1. **First Scenario**: It suggests that Jesus literally meant something about Jews based on a metaphorical reference (""Jesus literally meant what he said""). However, there is no historical evidence that Jesus made any statements directly targeting Jews. Therefore, this part lacks specificity and context to be considered antisemitic.

2. **Second Scenario**: This part involves a story about the Last Supper without any mention of Jews or any reference to them. It does not exhibit any form of antisemitism as it is unrelated to Jewish people or communities.

Since neither scenario explicitly targets Jews, refers to specific historical genocides like the Holocaust, employs harmful stereotypes, nor uses rhetoric that demonizes Jews, the tweet does not qualify as antisemitic under the IHRA's definition.",No,"The tweet does not exhibit antisemitic behavior according to the Jerusalem Declaration on Antisemitism (JDA). 

1. **Context of Discussion**: The tweet mentions ""Jews"" in a humorous context without any indication of broader antisemitic ideologies or coded messages. It contrasts two situations, one involving a religious reference and another a modern story-telling scenario.

2. **Applicability of Guidelines**:
   - **Guideline 1 (General)**: The content does not essentialize or generalize about Jews.
   - **Guidelines 6-15**: There are no references to antisemitic symbols, stereotypes, or practices such as racializing Israel or supporting policies that denies Jews' rights. The statements do not align with any JDA examples of antisemitism.

3. **Humor and Context**: The humor in the tweet suggests a light-hearted exchange without serious content related to antisemitism. There's no suggestion of intent or deeper messages that would fall under antisemitic criteria.

Thus, based on the JDA guidelines, the tweet does not qualify as antisemitic."
1387865811788894212,gr_5698,2021-04-29 20:26:09+00:00,0,Jews,if you aren’t jewish i would appreciate if you guys would retweet and spread this!! everyone should be talking about this not just jews. https://t.co/c0AOCgMvWF,Yes,"The tweet is antisemitic according to the IHRA definition. It discriminates against non-Jewish individuals by singling them out for retweeting and spreading content that prioritizes Jewish discussions over others' perspectives. This targeting based on identity, specifically Jewishness, aligns with IHRA's criteria of antisemitism, which includes directing actions or attention towards a specific group (Jews) while excluding others from participating in the conversation.",No,"The tweet employs exclusionary language by directing attention solely to Jews without acknowledging the importance of discussing the issue among non-Jews. It uses manipulative tactics to promote a narrative that could be weaponized against Jews, aligning with antisemitic tropes such as stereotyping and exclusion. This constitutes discrimination and facilitates harmful stereotypes about Jews."
1373742402184351747,JimHittler,2021-03-21 21:04:46+00:00,0,Jews,"Israeli Jews Petition International Criminal Court, Say Israel’s Mandatory COVID Vaccines Violate Nuremberg Code https://t.co/Wo2IhBPpcM Yes it does, I`ve been saying that for months now. And any private company that requires it for employment are in violation as well !!!!!",No,"The tweet addresses Israel's COVID-19 vaccine mandatory policies and their alleged violation of the Nuremberg Code, suggesting that any private company requiring such vaccines for employment is in violation. While it critiques Israel's actions, it does not specifically target or use antisemitic language or stereotypes directed at Jews. Instead, it appears to be a political statement about pandemic measures without explicitly invoking antisemitism or targeting Jewish individuals or groups.",No,"The tweet does not meet the criteria for antisemitism as defined by the Jerusalem Declaration. While it contains factual inaccuracies and potentially discriminatory language, there is no clear evidence of antisemitic content such as discrimination or prejudice directed against Jews. Instead, the statement appears to be based on false claims about vaccine requirements without addressing the facts or providing evidence of a link between private companies and antisemitism."
