TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1232760885002764290,retired_rebel,2020-02-26 20:14:33+00:00,0,Israel,?????? Israel is a global leader in science - if they say it�s bad I�d believe em #CoronaVirusUpdates https://t.co/9yhEuDKZ6X,No,"The tweet does not contain any references to antisemitism. It discusses Israel's role in science without targeting Jews, using no stereotypical language or conspiracy theories. Therefore, it is not considered antisemitic according to the IHRA definition.",No,"The tweet does not reference antisemitism as it is neutral and focused on Israel's role as a global leader in science. It avoids any negative stereotypes or references to Jews, adhering to JDA guidelines by concentrating on factual statements without discrimination."
1234237953502826496,SpiritFoxxx,2020-03-01 22:03:53+00:00,0,Israel,Israel reports 3 new cases bringing total confirmed cases there to 10.  #CoronaVirus #Covid19 #CoronaVirusOutbreak https://t.co/LZ9Ezxj342,No,"The tweet reports factual information about COVID-19 cases in Israel without any indication of targeting Jews, making accusations against the Jewish community, or employing antisemitic stereotypes or conspiracy theories. It is purely informative and does not align with the IHRA definition of antisemitism.",No,"The tweet reports on COVID-19 cases in Israel without mentioning anything about Jews, their characteristics, or associating Israel with any negative traits. It is a factual update that does not incorporate any antisemitic stereotypes, essentializations, or harmful generalizations. Therefore, it does not fall under the JDA definition of antisemitism.

---

**Final Answer:**
DECISION: No"
1242679233144664064,free_oota,2020-03-25 05:06:31+00:00,0,Israel,Arms over masks: India buys weapons from Israel as coronavirus cases spike https://t.co/aRYIYPpNDd,No,"The tweet does not express any form of antisemitism as it refers to commercial transactions between India and Israel, with no discriminatory intent against Jews. It is neutral and unrelated to the IHRA's definition of antisemitism involving hatred or discrimination toward Jewish individuals or groups.

The IHRA defines antisemitism as a perception of hatred directed specifically at Jewish individuals, groups, properties, or institutions. The tweet in question does not exhibit any such hatred or discrimination; instead, it is a factual statement about commercial activities between two countries. Therefore, it does not meet the criteria for being considered antisemitic under IHRA's definition.",No,"The tweet does not exhibit any form of antisemitism as defined by the JDA. It simply states that India has purchased weapons from Israel to combat an increase in coronavirus cases. There is no mention or implication about the actions, responsibility, or role of Jews. The tweet focuses on a business transaction and is unrelated to any stereotyping, prejudice, or negative generalizations towards Jews."
1213479804445446144,ImBotss,2020-01-04 15:18:25+00:00,0,Israel,#SaturdayMotivation  Report: Obama Administration Stopped Israel From Assassinating Soleimani in 2015. He even reached out to Iran to warn them. https://t.co/mYQJorMkUt,No,"The tweet discusses actions taken by the Obama administration regarding an Iranian official, Soleimani, and does not address any issues related to Jews, their communities, or any other targeted group. It focuses on international relations and a specific historical event without mentioning antisemitism as defined by IHRA.

The IHRA defines antisemitism as targeting Jews specifically, but since the tweet does not mention Jews, hates them, or refers to any antisemitic stereotypes or discrimination, it does not meet the criteria for being antisemitic.",No,"The tweet in question does not contain any antisemitic content as defined by the Jerusalem Declaration on Antisemitism (JDA). 

1. **No Reference to Jews or Antisemitic Symbols**: The tweet focuses on diplomatic actions taken by the Obama Administration regarding the assassination of Qassim Soleimani and a warning sent to Iran. There is no mention of targeting Jews, using negative stereotypes associated with Jews, or any antisemitic symbols.

2. **Non-Antisemitic Context**: The content pertains to international relations and diplomatic strategies aimed at preventing violence against a foreign government and ensuring regional stability. It does not engage in any form of antisemitic behavior such as discrimination, prejudice, or applying negative stereotypes towards the Jewish community.

3. **Relevance to JDA Guidelines**: According to guidelines 12-15, which outline examples that are not antisemitic, this tweet aligns with criticisms based on human rights and evidence-based analysis without engaging in BDS or using any form of antisemitic symbols or stereotypes.

Thus, the tweet is free from any content that would constitute antisemitism under the JDA's definition."
1233873231079145475,Iamladyyacee_,2020-02-29 21:54:37+00:00,0,Israel,You really can tell the men from the boys in Israel. Women and the girls. At some point you gotta realize its time to grow up. Everything is not joke or a game or lightly taken or an idc. Gets old and tiresome. Learn priorities/responsibilities.,No,The tweet addresses gender roles within a specific context (Israel) and critiques societal norms. It does not contain any discriminatory language targeting Jews specifically but rather makes comments on general gender dynamics without incorporating anti-Semitic stereotypes or slurs about Jewish people.,No,"The tweet does not exhibit antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). It makes general statements about societal roles without targeting specific groups, particularly Jews or their institutions. The language is neutral and does not employ any discrimination, prejudice, or harmful stereotypes directed specifically at a population."
1248243267243663361,Leslie40725840,2020-04-09 13:36:00+00:00,0,Israel,"Wishing a HAPPY PASSOVER to those celebrating in the United States, Israel, and around the world! https://t.co/83odnD9yvh",No,"The tweet is not considered antisemitic according to the IHRA definition because it does not express hatred, criticism, or any form of antisemitic behavior towards Jews. It is simply a friendly message wishing well-wishes to those celebrating Passover in different locations, without targeting or stereotyping Jews.

The IHRA's definition focuses on actions and expressions that involve hatred, criticism, or discrimination directed specifically at Jews. This tweet does not contain any such elements; it merely wishes a happy holiday to those celebrating it globally, which is widely appreciated by many people regardless of their religious or ethnic background. Therefore, the tweet does not align with any category of antisemitism as defined by IHRA.",No,"The tweet expresses a holiday greeting to those celebrating Passover in various locations without addressing or implying anything about Jewish people or antisemitism. It does not reference any forms of discrimination, prejudice, or hostile behavior towards Jews. Therefore, it adheres to the guidelines provided and is not considered antisemitic according to the JDA definition."
1255501031326257152,iamgiribhai,2020-04-29 14:15:46+00:00,0,Israel,RT @iPraveendixit: We should learn from israel ! https://t.co/2YXK8v4Bqx,No,"The tweet does not explicitly target Jews or use any antisemitic language such as hate speech, discrimination, or harmful stereotypes. It appears to be a general statement encouraging learning from Israel without implying any malice or negative judgment towards Jews specifically. Therefore, based on the provided information, it does not constitute antisemitism according to the IHRA definition.",No,"The tweet in question is simply encouraging others to ""learn from Israel"" and does not contain any specific references to Jews or antisemitic stereotypes. It is a general statement about taking experience from a country, without targeting any specific group negatively. Therefore, it does not meet the criteria for antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA)."
1236779782668345345,domainawareness,2020-03-08 22:24:13+00:00,1,Israel,Miko Peled: The State of Israel Will Crumble and We Will See A Free Democratic Palestine from the River to the Sea Sooner than Most People Think https://t.co/sVtcmrN22M,Yes,"The tweet supports criticism of the State of Israel by framing it as a Jewish collective entity. This aligns with the IHRA definition, where targeting Israel as a nation-state perceived through a Jewish lens constitutes antisemitism.",No,"The tweet does not conclusively exhibit antisemitic behavior according to the JDA. It advocates for Palestinian liberation and equal treatment with Israel, which aligns with JDA's non-antisemitic stance on supporting Palestinian rights (B.3.12). Although it makes claims about the collapse of Israel, this is neutral towards the country rather than targeting Jews specifically or promoting harmful stereotypes."
1238797782275837954,iUniyal,2020-03-14 12:03:01+00:00,0,Israel,"Anti-Israel and pro-BDS activist @BartalYossi , who is a member of group designated as an antisemitic organization by Germany's Jewish community @ZentralratJuden ,calls Israel ""US colony"" below. The antisemitic Left and neo-Nazis use that type of language against Israel.",No,"The tweet uses the term ""US colony"" to describe Israel, which is a common stereotype often employed by those who are antisemitic to delegitimize Israel and reduce Jewish people to victims of colonial actions. According to IHRA's definition, such language constitutes antisemitism as it employs negative stereotypes and reduces Jewish individuals or groups to the victims of broader societal issues.",Yes,"The tweet references an antisemitic organization and uses terminology associated with anti-Semetic ideologies by calling Israel ""US colony."" While ""US colony"" is neutral, the context involves attacks on an antisemitic group and references to anti-Semitic associations, which aligns with the JDA's definition of antisemitism as discrimination against Jews."
1248174910977040385,ne77xh,2020-04-09 09:04:23+00:00,0,Israel,"Israel health minister, who claims coronavirus is �divine punishment� for homosexuality, tests positive for COVID-19 https://t.co/QOBZBUc5CK",Yes,"The tweet targets an Israeli health minister based on his religious beliefs and sexual orientation, associating them with a claim about coronavirus being a divine punishment for homosexuality. This reflects antisemitism as it perpetuates stereotypes that link Jewish identity (through Israel) to negative behaviors or outcomes. The tweet also could be interpreted as collectively blaming Israelis or Jews for the pandemic, which aligns with IHRA's definition of antisemitic acts. Therefore, this tweet is considered antisemitic under the IHRA's framework.",No,"The tweet does not constitute antisemitism under the Jerusalem Declaration on Antisemitism (JDA). 

The tweet refers to Israel's health minister making a personal claim about coronavirus being linked to homosexuality, followed by the minister testing positive. This statement is fact-based and does not reference or target Israelis as a group. It falls short of the JDA's guidelines for antisemitism, which include attacking individuals based on their ethnicity (Jewish) without specific targeting. The tweet lacks any elements such as essentializing Jewish people, using anti-Semitic symbols, or supporting Palestinian demands. Therefore, it does not meet the criteria for being considered antisemitic according to the JDA."
