TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1345040477352054788,naqvi11011,2021-01-01 16:13:34+00:00,0,Israel,"Eh??\n\nTrump moves B52s, submarines, Nimitz to the Persian Gulf, Israel kills Iranian scientist INSIDE Iran, but sure, I guess there is a slight possibility that Iran is planning to start a war with the US just weeks before a diplomacy-oriented President moves into the White House https://t.co/58VHQ1IZcq",No,"The tweet does not contain any antisemitic content as defined by the IHRA. It discusses military operations by the United States and mentions a potential conflict involving Iran. There are no references to Jews or any form of antisemitic slurs, attacks, or stereotypes. The tweet focuses on geopolitical events without targeting Jewish individuals or communities.",No,"The tweet does not engage with antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). It discusses specific military actions involving Iran and the United States, framed within geopolitical context. There is no mention of Jews in a way that would align with JDA's guidelines regarding essentialization, stereotyping, or coded language tied to evil associations or discrimination. The tweet focuses on factual military operations and speculative political scenarios without incorporating antisemitic stereotypes or biases."
1345567610780397570,d_fu66,2021-01-03 03:08:12+00:00,0,Israel,"Here is a prime example from today to Israel ""organized chaos"". End of the day in a vaccine center. A few doses left and will expire. Nurses go out, spot a pizza delivery guy, call him ""pizza guy wanna vaccine?"", jab, and another person has spike mRNA!\n\nhttps://t.co/cBkPqPz46W",No,"The tweet does not contain any references to Jews, antisemitic stereotypes, or symbols. It focuses on a healthcare situation involving a pizza delivery guy and another person with mRNA, without any indication of antisemitism.

The IHRA's definition involves targeting Jews through hatred, slurs, symbols, or context related to Jewish people. This tweet lacks such elements, focusing solely on a community vaccination effort. There is no mention of Israel, Holocaust denial, or any antisemitic language.

Therefore, the tweet does not meet the criteria for antisemitism as per IHRA's definition.",No,"The tweet in question does not contain any elements from the JDA definition of antisemitism. It describes a neutral, lighthearted interaction between individuals at a vaccine center and does not reference or stereotype Jews as a group. Therefore, it is not antisemitic according to the guidelines provided."
1345534471181901824,oscredwin,2021-01-03 00:56:31+00:00,0,Israel,Remember the nurse in Israel that grabbed a pizza delivery guy and vaccinated him before the vaccine expired? Illegal and dangerous in New York. https://t.co/VouF9rDSC7,No,"The tweet does not exhibit antisemitic behavior as defined by the IHRA. It describes a specific incident involving a nurse vaccinating a delivery person, which is unrelated to any negative perception or stereotype about Jews. There are no references to anti-Semitic ideologies, targetting of Israel, or making negative claims about Jewish people. The tweet focuses on the legal and health aspects of the situation without inciting hatred or discrimination against any group based on their identity as Jews.",No,"The tweet discusses an incident involving a nurse in Israel vaccinating a pizza delivery guy. It uses no antisemitic language or imagery, nor does it reference any negative stereotypes about Jews or link them to evil forces. It doesn't fit any of the explicit or indirect antisemitic categories outlined in the JDA, such as discrimination, conspiracies, or references to Israel/Palestine. The tweet is neutral and doesn't target any specific group beyond describing a professional action without any antisemitic connotations."
1345503479037652999,PascaleMontel2,2021-01-02 22:53:22+00:00,0,Israel,"BREAKING: Israel Officially Announces The Approval OF 8,300 Illegal Settler Units In East Jerusalem.\n\nThis was supposed to be a ""red-line"" for the Intl. Community, making a two-State solution even more impossible, but ofc they don't actually even want that.\n\n#FreePalestine",No,"The tweet discusses the approval of settler units in East Jerusalem, which is part of Israel's policy. Antisemitism under IHRA involves targeting Jews directly, using negative stereotypes, or making conspiracy claims about them. The tweet does not mention any hatred toward Jews specifically but rather addresses a political decision affecting a sensitive area. It doesn't use prohibited language like conspiracy theories about Jews controlling institutions or historical conspiracies. Thus, it isn't antisemitic as defined.

**Answer:** No

The tweet is not antisemitic according to the IHRA definition because it discusses a political action without targeting Jews directly and avoiding prohibited stereotyping or conspiracy language.",No,"The tweet does not indicate any form of antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). It discusses Israel's approval of settler units in East Jerusalem, which are located within Israeli territory. The tweet supports Palestinian rights (#FreePalestine) and critiques Israel's actions as a state, specifically mentioning that an international ""red-line"" was supposedly set but is not actually desired by those involved.

The JDA defines antisemitism as discrimination against Jews or Jewish institutions, either through prejudice, essentialization, or coded language. However, the tweet does not imply any responsibility on behalf of Jewish people for Israel's actions in East Jerusalem nor does it make any statements about Jews themselves. Instead, it focuses on international reactions to Israel's policies regarding settlers and land claims.

Under JDA guidelines, particularly point 7, antisemitism involves treating Jews as responsible for a state's actions or collectively responsible. Since the tweet does not attribute blame to Jewish individuals or groups but instead addresses international relations and settler activity without stigmatizing Jews, it does not meet the criteria for antisemitism.

In conclusion, the tweet is not antisemitic because it does not involve any statements that would harm or discriminate against Jewish people as a group."
1345029911912861696,ChazShanton,2021-01-01 15:31:35+00:00,0,Israel,Israel in one tweet: https://t.co/vvT4eV0nQ7,No,"The tweet ""Israel in one tweet"" does not contain any content that suggests hate towards Jews or any form of antisemitic behavior as defined by the IHRA. It merely invites access to a link about Israel, without any indication of targeting Jewish individuals, communities, institutions, or spreading hateful messages. Therefore, it is not classified as antisemitic under the provided criteria.",No,"The tweet ""Israel in one tweet"" does not inherently carry any negative connotations towards Jews. Without additional context, it is simply a statement about Israel without implying any form of discrimination or prejudice against the Jewish people. Antisemitism involves acts of discrimination, prejudice, or hostility, which this tweet lacks as presented."
1345388657885196295,largitio,2021-01-02 15:17:06+00:00,0,Israel,"How did Israel become the world's vaccination leader, now &gt;13% of its population?\nhttps://t.co/JZfp1OS4kz by @IKershner \n—an exemplar of a digitized health system with ""reputation for effiency and gathering reliable data""\n—centralized government adept at orchestrating a campaign https://t.co/E8tqtZKk5e",No,"The tweet discusses Israel's vaccination efforts without any mention of Jews. It presents factual information about Israel being the world's vaccination leader and mentions its population statistics, while noting that it was centralized under a government model. There is no indication of hatred, conspiracy theories, or discrimination against Jews. Therefore, according to the IHRA definition, this tweet does not exhibit antisemitic content.",No,"The tweet discusses Israel's achievements in public health and vaccination without making any discriminatory remarks or generalizations about Jews. It focuses on centralized government efficiency, which is unrelated to anti-Semitic content.

The tweet does not imply discrimination against any group, including Jews. It merely highlights a factual observation about Israel's public health efforts, adhering to the principles outlined in the JDA guidelines by avoiding any form of antisemitic language or stereotypes."
1345256139689086977,ahval_en,2021-01-02 06:30:32+00:00,0,Israel,Israel to explore improving relations with Turkey | Ahval | https://t.co/HpEEPjPh6v,No,"The tweet about Israel exploring relations with Turkey does not indicate any form of antisemitism. It is a neutral statement about diplomatic relations between two countries and does not target or discriminate against Jews in any way.

---

**Step-by-Step Explanation:**

1. **Understanding Antisemitism Definition:** Antisemitism involves hatred toward Jews, whether expressed as speech, behavior, or other forms of communication targeting individuals or communities associated with Jews.

2. **Analyzing the Tweet Content:** The tweet states that Israel is exploring relations with Turkey. There's no indication of any antisemitic intent here; it’s a factual statement about diplomatic efforts.

3. **Applying IHRA Guidelines:** Antisemitism includes actions like accusing Jews of conspiracies, inventing atrocities (like the Holocaust), or using harmful stereotypes. This tweet doesn't fit these criteria as there's no mention of Jews or any negative connotations towards them.

4. **Conclusion:** The tweet is neutral and does not carry any antisemitic undertones. Therefore, it is not classified as antisemitic according to IHRA standards.",No,"The tweet in question discusses Israel's plans to improve relations with Turkey. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination or prejudice directed specifically at Jews, including their institutions or beliefs. This tweet does not mention anything related to Jews or any antisemitic stereotypes, symbols, or references. It is purely a statement about diplomatic cooperation between two countries and does not target any specific group or issue within antisemitism guidelines. Therefore, it is not considered antisemitic under the JDA framework."
1345635821068673024,Tobbyleeluv1,2021-01-03 07:39:15+00:00,0,Israel,"Nigeria’s UFC middleweight champion, Israel Adesanya will get about the biggest test of his career on March 6, when he moves up to the 205-pound division to face light heavyweight title holder Jan Blachowicz\n\nWill the World MMA Awards 2020 Fighter of the Year able to overcome jan https://t.co/UmsZ5FGcVB",No,"The tweet does not exhibit antisemitic behavior as per the IHRA definition. While the term ""Jew"" is used in reference to Adesanya's name, it lacks overtly hateful language or specific discriminatory intent beyond a common racial slur contextually. Without evidence of targeted hatred or systemic discrimination, the use of ""Jew"" does not meet the criteria for antisemitism as defined by IHRA.",No,"The tweet does not exhibit antisemitism as defined by the JDA. While the name ""Israel"" may carry a Jewish connotation, it is used as part of a professional sports announcement without any discriminatory intent. The content focuses on a sports event and does not make any statements about discrimination or identify Adesanya based on his Jewish heritage.

The tweet does not engage with antisemitic themes such as discrimination, prejudice, or hostile treatment directed specifically at Jews or their institutions. It is purely an announcement of a fight between two fighters without any context that would link it to antisemitism under the JDA guidelines. Therefore, there is no basis for classifying this tweet as antisemitic."
1346111357851230210,troopaprior,2021-01-04 15:08:51+00:00,0,Israel,*Drive-in vaccination* is being offered in Israel. https://t.co/UCYqouEFeR,No,"The tweet about drive-in vaccinations in Israel is not considered antisemitic according to the IHRA definition. It is a neutral, factual statement informing the public about a public health measure without targeting any specific group, including Jews, negatively. There are no elements of hatred, discrimination, or any form of antisemitism present in this tweet.

The IHRA's definition focuses on directed hatred towards Jewish individuals, institutions, or property. Since the tweet does not contain any such elements, it is appropriate and lawful to classify it as non-antisemitic.",No,"The tweet is not antisemitic according to the Jerusalem Declaration on Antisemitism (JDA). 

The tweet simply states that drive-in vaccinations are being offered in Israel without making any references, stereotypes, or associations related to Jewish identity or attributes. It does not invoke any forms of antisemitic caricature, symbols, or historical claims about the Holocaust or other negative stereotypes tied to Jews. The statement is neutral and factual, focusing solely on a service available in an Israeli context without engaging with any aspects of antisemitism as defined by JDA."
1345427764707471361,KelsKelvin1,2021-01-02 17:52:30+00:00,0,Israel,"@slay_jimmy Blachowicz naa serious mad man oh, Israel go hear am oh but I hope he wins oh.",No,"The tweet does not contain any references to Jews, antisemitic stereotypes, or conspiracy theories. It is directed at Jimmy Blachowicz and supports Israel without targeting specific Jewish individuals or groups.

The IHRA definition of antisemitism involves expressions of hatred toward Jews through words, actions, etc., targeting individuals or institutions related to Jews. The tweet in question does not contain any such content; it expresses negative emotions towards a person named Jimmy Blachowicz and supports Israel without mentioning Jews specifically or using any anti-Semitic terms. Therefore, the tweet is not antisemitic according to the IHRA definition.",No,"The tweet in question does not exhibit characteristics of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). While ""Israel"" is mentioned, there is no indication that it is being used to target Jews or any other specific group. The content consists of general negative remarks directed at an individual and does not employ symbols, metaphors, or references typical of antisemitic speech. Therefore, the tweet falls under neutral territory without violating JDA guidelines regarding discrimination against Jews."
