TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1231950572619694080,cassady_timothy,2020-02-24 14:34:39+00:00,0,Jews,"""And because he saw it pleased the Jews, he proceeded further to take Peter also. (Then were the days of unleavened bread.)"" ~Acts 12:3 #Faith #Bible #God",No,"The tweet references specific biblical events involving Peter, a Jewish convert, which might imply targeting Jews. However, without broader context showing consistent negative perceptions or actions against the entire Jewish community, this isolated instance doesn't fully meet the IHRA criteria for antisemitism.

---

**Answer:**  
DECISION: No",No,"The tweet is referencing a passage from the Bible (Acts 12:3) about Jesus treating Jews well and taking Peter, who later became Jesus' apostle. This passage does not contain any antisemitic content as it promotes faith without any negative stereotypes or criticism towards any group. It aligns with guidelines that focus on positive messaging and does not target or stereotype Jews in any way."
1249914573223792641,scampbell123451,2020-04-14 04:17:11+00:00,0,Jews,"YOU HAVE the Dem/Ashkenazi Jews against traditional Jewish population. Dems are in bed with the Muslim Brotherhood (London, Cairo, DC)  as well as China and the Commies in the EU and Ukraine. Hence anti-Israel, anti-American. All spelled out in: https://t.co/NVhkUGm0ft https://t.co/4cgedSHnAV",Unclear,"<think>
Okay, so I need to determine whether the given tweet is antisemitic according to the IHRA definition. Let me break this down step by step.

First, I should recall the IHRA's definition of antisemitism as provided in their working definition. Antisemitism involves a perception of Jews with hatred, directed towards Jewish or non-Jewish individuals, properties, institutions, etc. It can be expressed through various means like speech, writing, actions, and uses negative stereotypes.

Looking at the tweet: ""YOU HAVE the Dem/Ashkenazi Jews against traditional Jewish population. Dems are in bed with the Muslim Brotherhood (London, Cairo, DC) as well as China and the Commies in the EU and Ukraine. Hence anti-Israel, anti-American. All spelled out in: [links]""

I notice several points here:
1. The tweet refers to ""Dem/Ashkenazi Jews"" which is a specific subgroup of Jews.
2. It compares this group negatively to ""traditional Jewish population.""
3. It accuses Democrats (Democrats) of being in bed with the Muslim Brotherhood in cities like London, Cairo, and DC.
4. It also mentions China, Communist groups in the EU and Ukraine as part of the problem.
5. The conclusion is anti-Israel and anti-American sentiments.

Breaking this down further:
- The term ""Dem/Ashkenazi Jews"" might be using a pejorative label for a specific group within Judaism. However, the IHRA definition doesn't necessarily restrict antisemitism to targeting specific subgroups but rather any perception of Jews as a whole.
- The tweet equates this group with negative entities (Muslim Brotherhood) and political groups (Democrats), implying they are in opposition to traditional Jews.
- It also directly ties this to anti-Israel and anti-American sentiments, which are directed towards nations rather than individuals or properties.

Considering the IHRA's criteria:
- The tweet is making claims about hatred and discrimination against Jewish people.
- It uses negative stereotypes by associating a specific group of Jews with other negative groups.
- It suggests that Jews (as a whole) are responsible for these actions, which aligns with antisemitic stereotypes.

However, I should also consider if this falls under antisemitism or some other form of discrimination. The tweet seems to be more about political and ideological opposition rather than direct hatred towards Jewish individuals or properties. It's using metaphors like ""in bed"" to describe relationships between groups, which could be stretching the definition but might still fall under antisemitic rhetoric.

Additionally, while the IHRA defines antisemitism as directed against individuals, properties, etc., the tweet is more about broader groups and systems. But given that it's using negative stereotypes and associating a subgroup of Jews with negative entities, it does touch on the core elements of antisemitism: hatred, discrimination, and targeting of Jewish people or their proxies.

So, putting this all together, I think the tweet is indeed antisemitic because it employs negative stereotypes against a specific group within Judaism and associates them with anti-Semitic groups, aligning with IHRA's definition.
</think>

DECISION: Yes

The tweet is antisemitic according to the IHRA definition. It employs negative stereotypes by associating a specific subgroup of Jews (""Dem/Ashkenazi Jews"") with other negative groups such as Democrats and political entities like the Muslim Brotherhood, China's Communist government, etc. This perception of hatred towards Jewish people or their proxies aligns with antisemitic rhetoric as defined by IHRA, targeting them collectively through metaphors and associations that imply they are responsible for anti-Israel and anti-American sentiments.",Yes,"The tweet employs stigmatization by associating Dem/Ashkenazi Jews with anti-Semitic groups like the Muslim Brotherhood, China's Communist Party, and political entities in the EU and Ukraine. It uses coded language (e.g., ""in bed with"") to imply that these non-Jewish institutions are behind anti-Israel and anti-American sentiments. This approach aligns with JDA guidelines 2 and 3, which address linking Jews to evil forces and using symbols or negative stereotypes to perpetuate antisemitism.

The tweet effectively associates a specific Jewish subgroup with hostile ideologies, reinforcing anti-Semitic views without directly attacking Israel or mentioning specific anti-Semitic acts. Therefore, it qualifies as antisemitic under the JDA definition by employing coded language and associations to stigmatize a particular Jewish identity."
1223984613749657603,_TekeWill,2020-02-02 15:00:47+00:00,0,Jews,RT @suede_santoro: Moorish Jews in New York City ca. 1929 (Lost Files) ? https://t.co/CVDQxGc3eD,No,"The tweet provided does not exhibit any characteristics of antisemitism as defined by the IHRA. It appears to reference a historical group of Jewish immigrants in New York City without promoting any negative stereotypes, conspiracy theories, or hatred directed toward Jews. Therefore, it is not considered antisemitic under the given definition.",No,"The tweet does not exhibit any form of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). It refers to ""Moorish Jews"" in a historical context without any overtly hateful language or negative stereotypes. Since ""Moorish"" can denote individuals from Morocco, particularly those with Moroccan Jewish communities, the tweet does not target Jews in a discriminatory manner. Instead, it appears as a neutral reference to a specific subgroup's history, fitting within the framework of non-antisemitic speech."
1222606225759621125,jasminelev4,2020-01-29 19:43:33+00:00,0,Jews,@sponge_clunge @JTAnews do u think all jews are israeli and all israelis are jews ??????,No,"The tweet in question does not exhibit any form of antisemitism as defined by the International Holocaust Remembrance Alliance (IHRA). It is a factual inquiry about the relationship between Jews and Israelis, without expressing any hatred, discrimination, or intent to harm. While it may touch on stereotypes that could be offensive, the IHRA's definition focuses on explicit acts of hatred or discrimination rather than general statements. Therefore, this tweet does not qualify as antisemitic under the IHRA's criteria.",No,"The tweet in question poses a generalization about whether all Jews are Israelis and vice versa. According to the Jerusalem Declaration on Antisemitism (JDA), antisemitism involves discrimination or prejudice against Jews, often based on their being Jewish. Essentializing or making sweeping generalizations can lead to antisemitism, but this particular tweet is more of a cognitive stereotype rather than overt discriminatory behavior. While it touches on sensitive topics related to identity and nationality, it does not directly discriminate against Jews or make statements that could be interpreted as harmful without further context or justification. Therefore, while the question may perpetuate stereotypes, it does not meet the criteria for being antisemitic under the JDA definition.

The tweet is asking whether all Jews are Israelis and vice versa, which is a generalization about an identity that is inherently complex and varies widely beyond geographical boundaries. This type of statement could be seen as reinforcing negative stereotypes without engaging in discriminatory behavior itself. Since the tweet does not directly discriminate against Jews or explicitly promote harmful narratives based on their Jewishness, it does not qualify as antisemitic under the JDA's definition. However, it is important to recognize that such statements can contribute to a broader cultural understanding of antisemitism and may warrant further discussion or clarification in more sensitive contexts."
1245860898352148482,savtah8,2020-04-02 23:49:19+00:00,0,Jews,"@RobertGSilvermn LYING FANTASY. CHRISTIAN ARABS comprised 80% of MUSLIM Bethlehem, now only 10%, IT WAS NOT THE JEWS THAT CHASED THEM OUT.",No,"The tweet discusses cultural demographics in Bethlehem, mixing terms like ""Christian Arabs"" and ""Muslims,"" but it does not target or express any hatred towards Jews. It focuses on the composition of different ethnic groups without mentioning or implying anything about Jews' actions or beliefs. Therefore, it doesn't meet the IHRA's criteria for antisemitism.",Yes,"The tweet contains an element of antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). It generalizes that Jews are responsible for a population change in Bethlehem, essentializing Jews as a homogeneous group without context. Additionally, it frames this claim dismissively (""LYING FANTASY""), aligning with JDA's guidelines on making broad negative generalizations about a population, particularly Jews, and linking them to harmful stereotypes."
1216394734979043328,ShowUrJewPride,2020-01-12 16:21:18+00:00,0,Jews,When Jews look after each other - progressives Jews call it racism. https://t.co/oN65vyWLFm,No,"The tweet does not constitute antisemitism under the IHRA's definition because it does not exhibit a perception of Jews as hateful or expressing antisemitic behavior. Instead, it is critical of progressive Jewish people for their actions and does not generalize or stereotype them in an antisemitic way.

The IHRA defines antisemitism as hate directed towards Jews, whether expressed verbally, through symbols, or action. The tweet, however, is a critique of progressive individuals rather than targeting Jews broadly. It does not use negative stereotypes about Jews based on their actions but instead attacks a specific group—progressive Jewish people—for their behavior.

While the tweet may incite discomfort among some, it is not antisemitic because it does not meet any criteria for hate speech or stereotyping directed specifically at Jews. Instead, it reflects a critique of a political movement's actions without targeting Jews as a group.",No,"The tweet does not directly engage in any form of antisemitism as defined by the JDA. While it suggests that progressive Jews may label mutual aid among Jews as racism, this statement is more of a critique based on a stereotype rather than an overt act of discrimination or prejudice. Therefore, while it touches on themes related to antisemitism in perception, it does not constitute antisemitic behavior under the JDA's guidelines."
1251547518950944770,JasonJohnzz,2020-04-18 16:25:55+00:00,0,Jews,@YangJews @StopAntisemites @EinsteinBros Are you joking? ?? Fire him! He made a joke about jews! Destroy his life! You people are truly pathetic,Yes,"The tweet contains derogatory language directed towards individuals perceived as antisemitic by tagging them with names associated with Jewish people. It mocks EinsteinBros for making a joke about Jews, employing language that is harmful and discriminatory based on race or ethnicity.

The IHRA definition of antisemitism involves expressing hatred toward Jews through various means, including speech and actions that mock or label them negatively. This tweet fits by targeting individuals who made a joke involving Jews with derogatory remarks, thereby perpetuating antisemitic stereotypes.",Yes,"The tweet is antisemitic because it involves a direct and discriminatory reference to a specific Jewish person (Yang) by mentioning ""@YangJews."" This constitutes essentializing or making broad generalizations about Jews, aligning with JDA Guidelines 1 and 3. The tweet attacks the individual as a group for their actions involving Jews, which is harmful and antisemitic.

The tweet uses @YangJews to direct criticism towards a specific Jewish person based on their identity, attacking them personally rather than addressing any systemic issues. This form of essentialization and personal targeting clearly reflects antisemitism as defined by the JDA."
1219758576048185344,1littleBIGMOUTH,2020-01-21 23:08:01+00:00,0,Jews,The New York Times continued urging appeasement of the Palestinian Arabs rather than allowing Europe�s surviving Jews to seek a new life in Palestine. https://t.co/ktwyKzKFVl,Yes,"The tweet in question is indeed antisemitic according to the International Holocaust Remembrance Alliance (IHRA) definition. It explicitly targets survivors of the Holocaust, implying that Europe’s Jewish people should not seek refuge in Palestine but instead focus on Palestinian Arab countries. This portrayal associates Jews with a negative stereotype, suggesting they are denied opportunities or assistance when more credit is given to their Palestinian Arab counterparts. By singling out Jewish people and using a historical context to justify this discrimination, the tweet violates antisemitic principles that involve hatred toward Jews expressed through speech, criticism, and stereotyping.",Yes,"The tweet criticizes ""appeasement"" toward Palestinian Arabs while supporting Jewish people in seeking a new life in Palestine. This aligns with JDA's guideline 7, which warns against treating Jews as agents of a negative outcome or Israel. By implying that Jewish people should not move to Palestine despite the criticism, it undermines their equality and justice, thus exhibiting antisemitic bias."
1237473794865979393,eltheus,2020-03-10 20:21:58+00:00,0,Jews,The Powerful Moscow Rabbi Who Wants Draconian Censorship of Any Criticism of Jews https://t.co/RRWOgxVR4O https://t.co/lFSOi6cIIP,No,"The tweet in question advocates for increased censorship of criticism directed at Jews. While this could be seen as limiting freedom of expression, it does not directly target individuals or communities based on Jewish identity. Antisemitism typically involves hate speech, discrimination, or prejudice against a specific group, such as blaming them collectively for societal issues or targeting their community. The tweet's focus is on controlling criticism rather than specifically targeting Jews or their communities in an antisemitic way. Therefore, it does not meet the criteria outlined by the IHRA for antisemitism.",Yes,"The tweet refers to the Rafi Shalom Foundation, which addresses anti-Semitism in Russia, and uses strong language implying ""draconian censorship"" against criticism of Jews. This aligns with antisemitic themes of judgmental language and negative stereotypes towards Jews, as outlined in JDA guidelines 2 and 3. The reference to anti-Semitism through coded language and the implication of harsh measures toward Jewish critics fit within the definition of antisemitism."
1252771664343052290,MosasaurKSU,2020-04-22 01:30:14+00:00,0,Jews,"@RepRashida Jews and Gypsies, right?",No,"According to the International Holocaust Remembrance Alliance (IHRA) definition of antisemitism, it involves a specific perception of Jews that includes hatred or negative stereotypes towards them. The tweet ""@RepRashida Jews and Gypsies, right?"" mentions both Jews and Gypsys without a clear context suggesting antisemitic ideology. While Gypsys often face systemic discrimination, the tweet conflates this with Jews in a manner that doesn't specifically target Jews as a group with hatred based on their national identity or religion. Therefore, it does not meet the criteria for antisemitism as defined by IHRA.",No,"The tweet ""@RepRashida Jews and Gypsies, right?"" does not constitute antisemitism according to the Jerusalem Declaration on Antisemitism (JDA). 

The JDA defines antisemitism as discrimination based on being Jewish. This tweet refers to ""Jews"" in a way that could potentially perpetuate stereotypes or negative associations with Gypsys, which are individuals of Indian descent. However, it does not essentialize or generalize about Jews as a group but rather makes a stereotypical comparison between two distinct groups. According to JDA guidelines, antisemitism involves discrimination or prejudice against Jews as a group, not necessarily extending to other ethnicities without specific context indicating such intent. Therefore, the tweet is more about representation and stereotypes rather than direct antisemitic discrimination targeting Jews."
