TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1232258532273090560,amit2nirvana,2020-02-25 10:58:23+00:00,0,Israel,The last 24 hours in Israel: https://t.co/0YNwvMsYvL,No,"The tweet does not contain any indication of antisemitism as defined by the IHRA. It simply states that ""The last 24 hours in Israel"" and provides a link, which appears to be a news or information update without any specific reference to Jews, their actions, or negative stereotypes about them. Since there's no overtly hostile or antisemitic content, this tweet does not qualify as antisemitic according to the IHRA definition.",No,"The tweet does not contain any content that aligns with the definition of antisemitism as per the Jerusalem Declaration on Antisemitism (JDA). It is a factual statement about the last 24 hours in Israel, without any discriminatory language, use of negative stereotypes related to Jews, or criticism of Israeli policies. The tweet does not address issues such as Zionism, Palestinian demands, or antisemitic symbols or images. Therefore, it is not considered antisemitic under the JDA guidelines."
1224025761092448257,NinjaAlex420,2020-02-02 17:44:17+00:00,0,Israel,@stranahan KnowMoreNews isn't confident enough to debate me that Jesuits control Israel not Jews https://t.co/rAFfEKOsLo,No,"The tweet does not exhibit antisemitic behavior as per the IHRA definition. While it challenges an assertion about the control over Israel by Jesuits versus Jews, there is no explicit hatred directed toward Jews or use of negative stereotypes typical in antisemitic expressions. It remains neutral and does not meet the criteria for antisemitism outlined.",No,"The tweet does not constitute antisemitism as per the JDA guidelines. It is a form of political inquiry challenging a common stereotype about governance, without directly discriminating against Jews. The tweet's content is based on factual curiosity and does not involve any discriminatory language or actions that would violate the definition of antisemitism."
1242382710561107969,SevenShepherd,2020-03-24 09:28:15+00:00,0,Israel,"""[Even] an heritage unto Israel his servant: for his mercy [endureth] for ever."" ~Psalms 136:22 #Bible #Poetry #God",No,"The tweet is not antisemitic because it does not exhibit any form of antisemitism as defined by the IHRA. It is a reference to Psalm 136:22, which praises God's mercy to Israel, highlighting a positive and respectful perspective towards Israel. There are no instances of targeting Jews, making denigrating remarks about them, or using harmful stereotypes. The tweet focuses on religious praise without any antisemitic undertones.

The tweet is part of a broader discussion about antisemitism that emphasizes the importance of carefully examining context to determine if speech, art, literature, or behavior constitute antisemitism. In this case, the context and content clearly support positive and respectful language towards Israel.",No,"The tweet is a reference to Psalm 136:22, a passage from the Bible that praises Israel as a servant of God with enduring mercy. It uses hashtags related to literature, poetry, and religion, without incorporating any negative stereotypes or anti-Semitic language. The content is respectful and aligns with non-antisemitic statements about Israel, focusing on positive attributes rather than any form of discrimination against Jews.

The tweet does not reference any antisemitic elements such as conspiracy theories, anti-Semitic caricatures, or coded language that could be misinterpreted to attack or stereotype Jewish people. Instead, it is a respectful and reverent reference to the text, unrelated to antisemitism. Therefore, based on the JDA's guidelines, this tweet does not qualify as antisemitic.

The decision rejects the idea that this statement contains any form of antisemitic content, as it is neither making broad negative generalizations nor referencing any problematic stereotypes about Jews or the Jewish people. Instead, it is a positive affirmation of Israel's role within the context of a religious text."
1224677205306818561,MGSheikh8,2020-02-04 12:52:53+00:00,0,Israel,"Opinion: No One in Israel Knew They Were Committing a Massacre, and They Didn't Care\n\nGideon Levy\nhttps://t.co/2Itgo9cuTE",No,"The tweet in question does not meet the criteria for antisemitism as defined by the International Holocaust Remembrance Alliance (IHRA). While the statement addresses concerns about Israeli actions regarding a massacre, it is neutral and does not target Jews or use language that would fit within IHRA's definition of antisemitism. It focuses on policy critique without overtly hostile remarks towards Jewish individuals or communities. Therefore, based on its content and context, this tweet is not considered antisemitic under the IHRA's standards.",No,"The tweet does not align with the JDA's definition of antisemitism. It presents an opinion about historical events without incorporating any antisemitic stereotypes, generalizations, or references to Jews being linked to negative traits. The statement is about actions during a specific period and does not target or stereotype Jews negatively.

The tweet is simply stating that no one in Israel was aware of a massacre and disregarded it, which falls under neutral historical commentary without violating the JDA's guidelines on antisemitism."
1239732209872928768,RabbiShmuley,2020-03-17 01:56:06+00:00,0,Israel,Smokers appear to be at higher risk from coronavirus - expert | The Times of Israel https://t.co/HgKQ8M7cJr,No,"The tweet does not exhibit any characteristics of antisemitism as per the IHRA definition. It presents a factual statement about health risks associated with smoking, without targeting any specific group, including Jews, and without incorporating any antisemitic slurs or stereotypes.",No,"The tweet is a factual health-related statement about smokers and COVID-19 risks, published by The Times of Israel, which is an Israeli media outlet. It does not reference any aspect of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). There is no mention of discrimination, prejudice, or any form of antisemitic content related to Jewish identity in this tweet.

The tweet focuses solely on public health information without engaging with any sensitive or discriminatory topics tied to Jewish peoplehood, religion, or ethnicity. Therefore, it does not constitute antisemitism under the JDA's definition, which requires specific discrimination against Jews based on their inherent traits or group identity."
1214278369338109953,elianebis1,2020-01-06 20:11:38+00:00,0,Israel,"https://t.co/LTB0zidzM9 When #TheCloudOfGod appeared in the days of Moses,  He took the children of Israel from Egypt to the Canaan through tremendous judgement of the Egyptians. GOD is coming back to judge SIN again.",No,"The tweet employs the term ""Sin,"" a common trope in antisemitic narratives that implies inherent wickedness or evil associated with Jews. Additionally, it uses the phrase ""children of Israel"" which may evoke negative stereotypes about Jews, even if not explicitly stated. These elements align with IHRA's definition by suggesting hatred and stereotyping directed at Jewish individuals or groups through religious references.",No,"The tweet does not explicitly target Jews or use language that would directly address antisemitism. It refers to ""Israelites"" in a way that is neutral and does not imply exclusion beyond the context of historical events. While terms like ""SIN"" could be interpreted in ways that might touch on judgments about Jewish people, without explicit or clear negative references to Jews, it does not meet the criteria for antisemitism as defined by the JDA."
1246631594191990799,MNZ_Watchman,2020-04-05 02:51:48+00:00,0,Israel,"@bismofunyunsss @jlineberry @BernieSanders How did Mose knew to arrange the children of Israel in the form of a cross in Numbers ? \n\nAlso \n\nAnd Moses made a serpent of brass, and put it upon a pole, and it came to pass, that if a serpent had bitten any man, when he beheld the serpent of brass, he lived\nNumbers 21:9 KJV🤔 https://t.co/rVr6xjIfbv",No,"The tweet does not exhibit antisemitic behavior under the IHRA definition. While it references ""children of Israel,"" this term is used metaphorically within the context of describing a historical event, likely alluding to Jewish traditions and practices. There is no overt hostility towards specific Jewish individuals or communities, nor does it promote negative stereotypes about Jews. The use of symbols like a serpent on a pole is common in many cultural contexts and does not inherently carry antisemitic connotations without explicit negative associations tied to Jews, which are absent here. Therefore, the tweet complies with IHRA standards by avoiding antisemitic content.",No,"The tweet does not align with the JDA's definition of antisemitism. It discusses religious references without perpetuating anti-Semitic stereotypes or ideologies. There are no explicit denigrations of Jews, historical denies of the Holocaust, or problematic stereotypes that would classify it as antisemitic under the JDA guidelines."
1230234863438983168,BlacklistedNews,2020-02-19 20:57:02+00:00,0,Israel,CBS News: 'How Jewish American Pedophiles Hide From Justice in Israel' https://t.co/6ZKY4SaKTi https://t.co/3n7FgrgkZB,Yes,"The tweet employs a stereotypical and harmful stereotype by associating the illegal activity of pedophilia with Jewish Americans. This practice is consistent with antisemitism as defined by the IHRA, which includes using negative stereotypes or labels to generalize about an entire group (Jews) based on their perceived characteristics. By positioning a specific behavior (pedophilia) as being linked to Jewish heritage, the tweet perpetuates harmful stereotypes and can be seen as antisemitic because it targets Jews indirectly through negative character traits.",No,"The tweet employs antisemitism by projecting a negative stereotype onto a specific subgroup of Jewish Americans, namely those involved in pedophilia. This approach essentializes the group by associating them with a negative trait without basis in reality. According to the Jerusalem Declaration on Antisemitism (JDA), this form of generalization and stereotyping constitutes antisemitism as it discriminates against Jews based on their descent or membership in a particular subgroup."
1245627737940746241,AmichaiStein1,2020-04-02 08:22:50+00:00,0,Israel,#BREAKING: Israel PM Netanyahu entered self-quarantine until next Wednesday https://t.co/n6R89yrWXW,No,"The tweet in question is a statement regarding Prime Minister Netanyahu entering self-quarantine. It does not contain any content that targets individuals or communities based on their Jewish identity, nor does it incorporate any antisemitic stereotypes, rhetoric, or references to Israel or Jews. Therefore, according to the IHRA definition of antisemitism, this tweet is not considered antisemitic.",No,"The tweet does not reference any aspects of antisemitism as defined by the Jerusalem Declaration on Antisemitism (JDA). It announces Prime Minister Netanyahu's self-quarantine without implying any discrimination or prejudice against Jews, using no coded language, stereotypes, or references to Jews in a negative context. Thus, it is neither essentializing nor making broad negative generalizations about a population, and does not align with the guidelines outlined for antisemitic content."
1232130327059091456,PeterCurtin4,2020-02-25 02:28:56+00:00,0,Israel,"Stunning how gratuitously and galactically stupid Sanders attack on AIPAC, Israel, defense of Castro are. What's the point? Satisfying his base? Ideological conviction? Either way, shape of things to come. https://t.co/kSsUcQt9DW",No,"The tweet does not qualify as antisemitic under the IHRA definition. While the message attacks several targets including AIPAC, Israel, and Castro, it is not directed at individual Jews or expressed with hatred toward them. According to IHRA, criticism of a country like Israel should be treated similarly to criticism of any other nation and thus is not considered antisemitic in this context.

The tweet's use of terms like ""defending"" Castro could imply anti-Semitic undertones if it suggests support for someone connected to Jewish interests, but the primary targets are broader issues related to Israel rather than individual Jews. Therefore, it does not meet the criteria outlined by IHRA for antisemitism targeting specific Jewish individuals or communities.",No,"The tweet does not exhibit antisemitic behavior as defined by the Jerusalem Declaration on Antisemitism (JDA). It primarily addresses political strategies and the motivations behind certain actions without targeting Jews or their institutions. Specifically, it critiques political figures and their tactics in a general sense, which does not align with any of the JDA's guidelines for antisemitism. Therefore, it is not antisemitic according to the provided definition."
1216955676628586496,GPMatteucci,2020-01-14 05:30:17+00:00,0,Israel,I love visiting new countries and on the list now is Israel. After a few hours I love Tel Aviv https://t.co/LCKJXPmvAN,No,"The tweet does not exhibit any form of antisemitism as defined by the IHRA. It is a personal statement about traveling to Israel and Tel Aviv, expressing enjoyment without any negative remarks or accusations directed at Jews.",No,"The tweet expresses a positive intent to visit Israel and Tel Aviv without incorporating any discriminatory language or negative stereotypes about Jews. It does not attack or support any actions associated with antisemitism as defined by the JDA guidelines. The statement remains neutral, focusing solely on an interest in exploring new locations. Therefore, it is not considered antisemitic according to the JDA definition."
1222609422238617600,Jan_lindsay,2020-01-29 19:56:15+00:00,1,Israel,"@JoAnn54819331 @JB62154 @SexCounseling @RobertRLOCKLEA5 @dbongino @MittRomney @lisamurkowski @SenatorCollins Israel has been destroying Palestinians and stealing their land for DECADES. The USA is drilling oil in PALESTINE, thats theft! They are INVADING another country...Remember Poland?",Yes,"The tweet exhibits characteristics that align with IHRA's definition of antisemitism. It broadly associates negative actions towards Palestinians with Israel, using stereotypes and generalizations. This type of rhetoric fosters a perception of hatred or prejudice against Jews by equating specific actions with broader, unfair associations. Such statements can perpetuate harmful stereotypes and contribute to the perception of antisemitism by oversimplifying complex issues into broad categories.",No,"The tweet does not exhibit characteristics of antisemitism as per the JDA guidelines. While it criticizes Israel and U.S. actions towards Palestine, there is no mention of Jews or use of antisemitic stereotypes, caricatures, or coded language referring to Jews. The criticism focuses on state policies without targeting specific Jewish individuals or groups. Therefore, it does not meet the criteria for antisemitism defined by the JDA."
1247290499607732225,FaithandFreedom,2020-04-06 22:30:03+00:00,0,Israel,Beautiful to see Christians and Jews come together to help the impoverished in Israel.\n\nhttps://t.co/g6MxRhVq1N,No,"The tweet promotes unity between Christians and Jews to aid the impoverished in Israel. It does not exhibit any form of hatred, stereotyping, denial of historical events, or incitement against Jews. Instead, it highlights collaboration for a positive purpose, aligning with the IHRA's criteria for antisemitism by focusing on cooperation rather than targeting or attacking.",No,"The tweet does not exhibit antisemitic behavior according to the JDA guidelines. It is a positive statement about cooperation between Christians and Jews to aid those in need in Israel, which aligns with principles of inclusivity and solidarity rather than any form of discrimination or prejudice against Jews."
1221102213797498882,BPost222,2020-01-25 16:07:09+00:00,0,Israel,"🇮🇱 Israel Gym 🇮🇱 \n\n✨ Latias ✨\n\nGym : Don Quixote \nCity : Ramat Gan \nTeam : ❤️\nTime : xx:31\n\n32.050971,34.776826\n#ExPassGym\n#PokemonGo",No,"The tweet in question does not contain any content that aligns with the IHRA's definition of antisemitism. It merely describes a gym located in Ramat Gan, Israel, without any mention or implication regarding Jews or antisemitic stereotypes. The use of the name ""Israel Gym"" and location do not inherently carry any negative connotations related to Jewish people as per the IHRA guidelines. There are no references to conspiracy theories, historical atrocities, denial of Holocaust facts, or use of stereotypical language that would classify this tweet as antisemitic.",No,"The tweet does not contain any antisemitic content as defined by the JDA. It simply refers to a gym located in Ramat Gan, Israel, with no mention or implication of anything related to antisemitism. The hashtags and context do not suggest any stereotypical or harmful associations with Jews."
