TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1205379375362924545,Ungramon,2019-12-13 06:50:12+00:00,0,Jews,"Boris Johnson published a book that talks about how Jews control the media, and is on record calling minorites of all kinds terrible things.  Yet, morons like you support him in droves because the media that kisses his rear end lied extensively about Corbyn.",Yes,"The tweet includes a reference to ""Jews controlling the media,"" which is a clear example of the myth about a world Jewish conspiracy, as outlined in IHRA's definition. This statement aligns with antisemitic stereotypes and therefore qualifies as antisemitic.",Yes,"The tweet references a conspiracy theory about Jews controlling the media, which is a well-documented form of antisemitism. This involves treating a negative stereotype as inherent truth, thereby dehumanizing Jewish people and invoking harmful stereotypes that have historically led to persecution."
1150895713267662849,MikeJorgensen5,2019-07-15 22:31:35+00:00,0,Jews,"I've never seen anything more ironic than this. We have a woman who questioned loyalty of Jews, but herself engages� https://t.co/VBYHbVOWQT",Yes,"The tweet references questioning the loyalty of Jews, which aligns with IHRA's example of antisemitism by accusing Jews of disloyalty towards their nation and being more loyal to Israel. This fits the definition as it stereotypically asserts Jewish disloyalty, thus meeting the criteria for antisemitism.",Yes,"The tweet implies that a woman who questioned the loyalty of Jews is herself engaging in antisemitic behavior. This aligns with the JDA's definition of antisemitism, specifically point 7 and 9, which involve holding Jews collectively responsible for Israel's conduct or assuming non-Israeli Jews' loyalty to Israel over their own countries. The tweet reflects a stereotyping that links Jewish identity with disloyalty or antisemitic actions, thus falling under the antisemitic category as defined by the JDA."
1141172931554398208,yoakumgirl923,2019-06-19 02:36:43+00:00,0,Jews,"DISGUSTING!  My grandparents were gassed to death in concentration camps by the Nazis, millions of Jews, men, women� https://t.co/DtvpKht6nD",No,"The tweet does not exhibit antisemitic behavior. It is a personal expression about the user's family history and their disgust over the Holocaust, not an attack on Jewish individuals or a promotion of harmful stereotypes. The content reflects empathy for victims rather than hatred towards Jews.",No,"The tweet expresses personal grief over the tragic history of the Holocaust, discussing the speaker's grandparents' suffering at the hands of the Nazis. It does not promote antisemitic beliefs, target Jews as a group, nor involve any harmful stereotypes or conspiracy theories about Jews. Instead, it reflects a personal connection to historical events and does not align with the criteria outlined in the JDA for antisemitism."
1144291211609628672,leemcnic,2019-06-27 17:07:39+00:00,0,Jews,Questions for today: Why are the churches in France on fire? Why are the Jews leaving Malmo and Paris? Why is the E� https://t.co/poLV9GT017,Yes,"The tweet raises questions that imply antisemitic undertones by targeting Jewish communities in Malmo and Paris, suggesting they are leaving due to persecution. It also refers to an unclear phrase possibly related to antisemitic rhetoric. According to the IHRA definition, this type of questioning aligns with accusatory statements against Jews, falling under antisemitism as it involves blaming Jewish people for negative events or policies without valid justification.",Yes,"The tweet asks why ""Jews are leaving Malmo and Paris,"" implying that their departure is related to their identity as Jews. This directly discriminates against Jews because of their ethnicity, aligning with the JDA's definition of antisemitism, which includes discrimination against Jews for being Jewish. The mention of Jewish departure suggests a targeted persecution, fitting guideline B.10 regarding collective denial of their right to exist as Jews. Thus, the tweet is antisemitic."
1211426841568972801,JoLissa13,2019-12-29 23:20:40+00:00,0,Jews,RT @Cernovich: Nothing from the SPLC about last night�s domestic terrorist attack against Hasidic Jews. https://t.co/n9gJXc6R0H,Yes,"The tweet references a domestic terrorist attack on Hasidic Jews and criticizes the SPLC for not addressing it, which can be interpreted as targeting Jewish individuals and implying that Jewish issues are being ignored. This aligns with IHRA's definition of antisemitism, as it involves violence against Jews and potentially dehumanizing accusations about an organization's failure to address such incidents, reinforcing negative stereotypes and downplaying Jewish suffering.",No,"The tweet in question does not meet the criteria for antisemitism as defined by the JDA. It references a domestic terrorist attack against Hasidic Jews and critiques the SPLC for not addressing it, which is a commentary on an organization's response rather than targeting Jewish people or exhibiting patterns of stereotyping or hostility. The focus is on an event affecting Jews, not on Jews themselves, making it non-antisemitic."
1203971516519632896,76_al,2019-12-09 09:35:52+00:00,0,Jews,Wondering if Fuck Off Using The Fact That Jews Are Frightened Of Corbyn To Suggest That You�re Their Champion You Tory Fuckwit will fit on a doughnut. https://t.co/guq9LtQqEv,Yes,"The tweet uses the phrase ""Jews are frightened of Corbyn,"" which implies a stereotype about Jewish individuals being collectively fearful or manipulated by political figures like Jeremy Corbyn. This aligns with IHRA's definition of antisemitism, as it involves negative stereotypes and dehumanizing language targeting Jewish people. The reference to Jews being afraid and the insult directed at a Tory politician reinforces the notion that Jewish fears are exploited, which can be seen as blaming Jewish collectives for political actions or reactions. Thus, this tweet qualifies as antisemitic.",Yes,"The tweet in question references Jewish people's fear of Jeremy Corbyn and uses this fear to imply that they are controlled or influenced by him, thereby reinforcing a stereotype where Jews are manipulated by external forces. This aligns with the JDA guidelines, specifically points 2 and 4, which address the antisemitic notion of Jewish conspiracies and coded language that can stigmatize Jews collectively. The mention of Jews being frightened of Corbyn suggests a fear of political influence, which is a form of indirect antisemitism as it links Jewish people to a negative political association without necessarily targeting them directly but reinforcing harmful stereotypes."
1163221795874336768,SustainergyA,2019-08-18 22:51:02+00:00,0,Jews,When President Trump tweets �Dems have such disdain for Israel� he is by extension saying the vast majority of Amer� https://t.co/kfbARQW8dN,Yes,"The tweet associates Democrats with disdain for Israel, implying a negative perception of the Jewish state. According to IHRA's definition, this can be seen as targeting Israel, a Jewish collectivity, by suggesting criticism that aligns with antisemitic stereotypes about Jewish disloyalty and societal blame. While it doesn't explicitly mention Jews, the context involves Israel, making it a manifestation of antisemitism.",Yes,"The tweet connects opposition to Israel with a broader statement suggesting the majority of Americans hold disdain for it, which can imply a coded criticism of Jewish influence. This aligns with antisemitic tropes that link Jewish identity with negative forces, as per JDA guidelines."
1110867670411431936,eddycantor,2019-03-27 11:34:26+00:00,0,Jews,@Tpopularfront They sometimes gravitate to specific humans.... like getting obsessed with Jews,Yes,"The tweet in question contains language that can be interpreted as targeting Jews with negative stereotypes, specifically implying an obsession or fixation on them. According to the IHRA definition, this reflects a perception of Jews that can be considered antisemitic. The phrase ""getting obsessed with Jews"" suggests a harmful interest in Jewish individuals, aligning with examples like blaming Jews for societal issues or showing a fixative interest that can contribute to antisemitic views. Thus, it meets the criteria for antisemitism as defined by IHRA.",Yes,"The tweet targets Jews specifically by mentioning an obsession with them, which aligns with the JDA's definition of antisemitism. It implies a negative fixation on Jewish people as a group, fitting the criteria of discrimination and prejudice against Jews."
1107414947871551488,Catheri85566897,2019-03-17 22:54:33+00:00,0,Jews,Jews created a path holding signs of solidarity outside a mosque entryway in New York so when Muslims walked throug� https://t.co/xxxIHuhmtm,No,"The tweet describes an instance where Jews showed solidarity with Muslims by creating a path outside a mosque. This action is portrayed as a positive gesture of support and unity rather than any form of negativity or discrimination towards Jews. There are no elements of blame, conspiracy, stereotyping, or denial of Jewish suffering present in the content of the tweet. The description does not involve antisemitic rhetoric or behavior as outlined by IHRA's definition, which focuses on hateful or discriminatory actions towards Jews and Jewish communities.",No,"The tweet describes Jews showing solidarity with Muslims by creating a path outside a mosque. This action is positive and supportive, not discriminatory or hostile towards Jews. There are no negative stereotypes, generalized statements, or conspiracy theories about Jews involved. It doesn't align with the antisemitic criteria outlined in the JDA guidelines, as it's an act of support rather than discrimination or hostility."
1170893162350407680,IGalalien,2019-09-09 02:54:18+00:00,0,Jews,"@Logicalmeme Because attacking religious Jews is ok- they�re super conservative, isolationist and anti social justice.",Yes,"The tweet associates religious Jews with conservative and isolationist views, implying that attacking them is justified. This generalization targets Jews based on their beliefs, contributing to a negative perception of the group. According to the IHRA definition, this aligns with antisemitic rhetoric as it involves stereotyping and justifying harm against a group for their characteristics.",Yes,"The tweet associates attacking religious Jews with negative traits like conservatism and opposition to social justice. This links Jewish identity with unfavorable characteristics, stereotyping, and promotes hostility, aligning with the JDA's definition of antisemitism."
1174080679887421445,ko19700,2019-09-17 22:00:22+00:00,0,Jews,?? *Watch* ?? Jews standing with Palestinians and chanting for their freedom because humanity has no religion.� https://t.co/E662wJNyGl,Yes,"The tweet describes Jews supporting Palestinians and chanting for freedom. While initially appearing neutral, it aligns with antisemitic tropes by suggesting divided loyalty or manipulation of Jewish identity. This stance is consistent with IHRA's examples of accusing Jews of having dual loyalties or being manipulated by external ideologies, thus fitting into contemporary antisemitic narratives.",No,"The tweet describes a scenario where Jews are standing with Palestinians in support of their freedom. This aligns with principles of solidarity and human rights advocacy, as outlined in JDA guidelines (e.g., B.11), which specifically protect such supportive actions from being classified as antisemitic. There is no indication of negative stereotypes or conspiracy theories about Jews, nor does the content suggest a link between Jews and evil forces. Instead, it reflects a positive and peaceful stance, consistent with non-antisemitic behavior."
1115734938337390592,JBForTrump,2019-04-09 21:55:13+00:00,0,Jews,"�What�s completely unacceptable is for Congesswoman Omar to target Jews, in this case Stephen Miller.� Jeff Ballabo� https://t.co/ZKr4sPuy3S",Yes,"The tweet suggests that Congresswoman Omar is targeting Jews, specifically Stephen Miller. This aligns with IHRA's definition of antisemitism by implying a negative stereotype where individuals are attacked because of their perceived Jewishness. The statement could be seen as blaming Jews for actions or policies, which fits the framework of collective blame and stereotyping, making it antisemitic.",Yes,"The tweet implies that Congresswoman Omar is targeting Stephen Miller specifically because he is Jewish. This singling out of a Jewish individual for criticism or attention solely based on his Jewish identity constitutes discrimination against Jews as Jews, in line with the JDA's definition of antisemitism. The term ""target"" here suggests an unfair focus on Jewish individuals, which aligns with the guidelines that treat such actions as discriminatory and antisemitic."
1113629003020107776,InAbsentia9,2019-04-04 02:26:59+00:00,0,Jews,"If no one spoke up for the slaves, where would we be? If no one spoke up for the Jews, where would we be?  How then� https://t.co/CFlvHWhx1a",No,"The tweet compares the need to speak up for enslaved people with that of Jews, highlighting historical oppression and the importance of advocacy. While drawing parallels between groups can be sensitive, this context appears to emphasize collective struggles against injustice rather than demeaning or attacking Jews specifically. There's no indication of antisemitic rhetoric, stereotypes, or conspiracy theories directed at Jews. The comparison serves to underscore historical human rights issues without targeting Jewish people negatively.",Yes,"The tweet draws an analogy between not speaking up for enslaved people and not speaking up for Jews, which may imply a narrative of Jewish victimization. This comparison could reinforce classical antisemitic stereotypes about Jews needing constant advocacy, thus fitting the definition of indirect or coded antisemitism under the JDA guidelines."
1104554226603212803,scriptsmaster,2019-03-10 01:27:03+00:00,0,Jews,RT @RealCandaceO: Democrats hate:  Babies Airplanes Cows Jews  Just want to make sure I�m accurately following their 2020 platform.,Yes,"The tweet associates Jews with a list of items that Democrats supposedly hate, implying a negative perception and potential stereotyping of Jewish people. This aligns with IHRA's definition of antisemitism, which includes making mendacious or stereotypical allegations about Jews as a collective. By linking Jews with unrelated items like babies and cows, the tweet harmfuly dismisses Jewish individuals in a derogatory manner, fitting the criteria for antisemitism.",Yes,"The tweet includes a list of items that Democrats supposedly hate, explicitly mentioning ""Jews."" According to the JDA guidelines, this can be seen as an example of antisemitism by linking Jews negatively with other groups in a hated list. It reinforces negative stereotypes about Jewish people without context, thereby qualifying as direct antisemitic speech."
1193178453283131393,LilDivaz1,2019-11-09 14:48:06+00:00,0,Jews,"9-10 November 1938 | #Kristallnacht � a pogrom against the Jews throughout Nazi Germany. Almost 100 killed, 30,000� https://t.co/1HMqMxUTE0",No,"The tweet refers to Kristallnacht, a historical event in Nazi Germany that targeted Jewish communities. It mentions the event with a hashtag and provides a link. According to IHRA's definition, antisemitism involves hatred towards Jews, often expressed through manifestations like violence or denial of historical atrocities. However, this tweet does not express hatred towards Jews but rather acknowledges a significant historical event. While it may be sensitive, it doesn't meet the criteria for antisemitism as defined by IHRA, which includes actions that incite hatred or deny Jewish suffering. Therefore, this tweet is not considered antisemitic.",No,"The tweet refers to Kristallnacht, a historical event that is recognized as a tragic chapter in Jewish history. It does not contain any discriminatory language against Jews, nor does it promote stereotypes or false accusations about Jewish people. Instead, it acknowledges the event's significance and provides context through a link. According to the JDA guidelines, antisemitism involves discrimination, prejudice, hostility, or violence against Jews as Jews. Since this tweet is factual and historical without targeting Jews or Jewish institutions, it does not meet the criteria for antisemitism."
1188478288110350338,Delbert58885396,2019-10-27 15:31:19+00:00,0,Jews,RT @RT_com: 41% of Germans think Jews talk too much about the Holocaust https://t.co/n3ltQrX9pi,Yes,"The tweet mentions that 41% of Germans believe Jews discuss the Holocaust too much. This statement implies a negative perception of Jews focusing on their historical trauma. While not overtly hateful, it suggests a dismissive attitude towards Jewish suffering, aligning with antisemitic tropes that downplay or trivialize Jewish experiences. Such perceptions can contribute to a dehumanizing environment and reflect subtle forms of bias against the Jewish community.",Yes,"The tweet contains language that can be interpreted as antisemitic. It suggests that a significant portion of Germans believe Jews discuss the Holocaust too much, which can imply a negative stereotype about Jewish people and their focus on historical trauma. This aligns with antisemitic guidelines, particularly those that highlight indirect or coded discrimination against Jews. By suggesting that Jews are perceived as overly focused on the Holocaust, it reinforces harmful stereotypes and contributes to a hostile environment, thus conforming to the definition of antisemitism as provided by JDA."
1127238088592429056,BenVanRossum1,2019-05-11 15:44:38+00:00,1,Jews,Yes jews were massacred.Eyewitnes R unreliable&amp;caught lying quite some times.Why march them away from russian advan� https://t.co/8MFZJ3fjP5,Yes,"The tweet in question acknowledges the massacre of Jews during a historical event, referencing the Holocaust. It then dismisses eye-witness accounts as unreliable, implying distrust in the testimonies of survivors. This dismissal aligns with antisemitic tendencies by denying or downplaying the veracity of Holocaust accounts. Additionally, it reduces the experiences of survivors to mere lies, which dehumanizes Jewish individuals and collectively casts doubt on their credibility, fitting within the IHRA's definition of antisemitism through denial or false accusations against Jewish people.",Yes,"The tweet references the massacre of Jews, dismisses the reliability of eyewitness accounts, and hints at marginalizing Jewish individuals, all of which align with antisemitic tropes outlined in the JDA. By questioning Jewish victimhood and credibility while suggesting exclusion, it reflects hostility towards Jews as a group, fitting the definition of antisemitism."
1203495121947369478,tcwittes,2019-12-08 02:02:51+00:00,0,Jews,Just what we need: some politicking joker telling us who the �good� Jews are. https://t.co/aBbmdrY0rk,Yes,"The tweet uses the phrase ""telling us who the 'good' Jews are,"" which reinforces a stereotype categorizing Jews into ""good"" and ""bad."" This binary view of Jews as either positive or negative is a harmful antisemitic concept that reduces complex identities to simplistic, exclusionary categories. The IHRA examples highlight that such stereotypes can be antisemitic, especially when implying a division within the Jewish community. Therefore, this tweet complies with the definition of antisemitism by promoting a derogatory stereotype.",Yes,"The tweet in question employs language that could reinforce harmful stereotypes by categorizing ""good"" Jews based on unspecified criteria, potentially excluding others. This aligns with antisemitic guidelines that warn against making sweeping negative generalizations about Jewish identity and applying classical antisemitic tropes, such as labeling groups of Jews negatively. By implying some Jews are ""good,"" it risks demeaning or stereotyping others, which can contribute to antisemitic notions of Jewish divisions or inherent qualities. Thus, this tweet is found to be antisemitic under the JDA definition."
1172178139629477888,Lily_Warrior,2019-09-12 16:00:21+00:00,0,Jews,"@jdforward @jarvis_best Evangelicals believe that Jews are God's chosen people and that He has a plan for them, a p� https://t.co/GGnYHGNZkf",No,"The tweet expresses the Evangelical belief that Jews are God's chosen people and have a divine plan, which is a religious perspective rather than an expression of antisemitism. Antisemitism typically involves harmful stereotypes or conspiracy theories against Jews, but this tweet does not reflect such content. It presents a religious viewpoint without attacking Jews or promoting hate, thus not meeting the criteria for antisemitism as defined by IHRA.",Yes,"The tweet references Evangelicals' beliefs about Jews as God's chosen people and having a divine plan for them. While it presents a religious perspective, this statement can be interpreted through an antisemitic lens by implying that Jews possess undue influence or control, which aligns with classical antisemitic stereotypes of Jews being linked to hidden power or conspiracies (as per JDA points 2 and 4). Although the tweet does not explicitly incite hatred, its potential to reinforce negative stereotypes about Jewish influence could contribute to an antisemitic narrative. Thus, it is considered antisemitic under the JDA guidelines."
1181521826918338560,gadiadelman,2019-10-08 10:48:49+00:00,0,Jews,"100,000 Jews gathered for Selichot prayers at Western Wall https://t.co/QG3BGm0fz6",No,"The tweet reports on a Jewish religious event, Selichot prayers, attended by 100,000 Jews at the Western Wall. It does not contain any antisemitic content, such as negative stereotypes, conspiracy theories, or dehumanizing language towards Jews. The information is neutral and factual, merely describing a religious gathering without implicating Jews negatively.",No,"The tweet describes a religious gathering of Jewish individuals at the Western Wall without any negative or discriminatory language. It neither applies classical antisemitic stereotypes nor links Jews with evil forces. The content is factual and neutral, focusing on a religious event, which does not meet the criteria for antisemitism as defined by the JDA."
