TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1236411896858693632,ccw1933,2020-03-07 22:02:22+00:00,0,Jews,So if an antifa member was sent to jail for threatening to kill Jews doesn't that make him or maybe them neo-nazis? I realize that this is a very difficult question for the mainstream media. https://t.co/zNL1rMx0tr,Yes,"The tweet in question directly threatens Jewish individuals, which falls under the IHRA definition of antisemitism. Antisemitism is defined by actions that target Jews or Jewish properties with harm, regardless of broader ideological context. Threatening to kill Jews constitutes antisemitic behavior as it involves directing harm towards Jewish individuals, aligning with the IHRA's examples of manifestations of antisemitism.",Yes,"The tweet suggests an equivalence between an antifa member's threat against Jews and being labeled as a neonazi. This association can perpetuate the stereotype that threatening Jews is akin to exhibiting Nazi-like behavior, thereby linking Jewish people collectively to negative actions. By implying such a connection, the tweet contributes to stigmatizing Jews and could be interpreted as reinforcing antisemitic ideologies, thus aligning with the JDA's definition of antisemitism."
1234820205156667392,me4usa,2020-03-03 12:37:33+00:00,1,Jews,#SkipAIPAC NOW @MikeBloomberg \n\nJews for ☮️\n\n@jvplive\n@jvpliveNY\n@JVPBoston\n@JVPBayArea\n@ChicagoJVP\n@nyujvp\n@JVP_LA\n@JVPColorado\n@jvpgwu\n@JVPIndiana\n@JVPMKE\n@jvpnola\n@JVPSeattle\n@JVPSanDiego\n@JvpTucson\n@JVPTwinCities\n@JvpVassar\n@JVPvile\n@ifnotnoworg\n@IfNotNowBoston\n@IfNotNow_Bayc https://t.co/aiqVhYo3Tx https://t.co/FHh6U2cBeV,No,"The tweet does not meet the criteria for antisemitism as defined by IHRA. It is a call to action against AIPAC and includes hashtags indicating Jewish solidarity in opposing certain policies. While it involves criticism of an organization, it doesn't use antisemitic rhetoric or target Jews in a harmful way, thus falling outside the definition of antisemitism.",No,"The tweet does not contain any content that discriminates against Jews as Jews or reflects antisemitic stereotypes. It advocates for political positions regarding Israel and Palestinian rights but does not engage in or promote any form of discrimination, prejudice, or hostility towards Jewish people."
1219709792916127744,WhiteLotus3_9,2020-01-21 19:54:10+00:00,0,Jews,"Is it ok for Blacks, Mexicans, Muslims &amp; Jews to do this?\n\n— or is it only cool for insecure white power pussies who are so afraid of women that they simply can't get any sex with another human?\n\n— this isn't responsible gun ownership\n\n— it's legalized bullying &amp; terrorist threat https://t.co/c84hIu5DhK",No,"The tweet does not meet the criteria of antisemitism as defined by IHRA. It primarily criticizes ""white power pussies,"" focusing on derogatory terms towards white men and their perceived insecurities, rather than targeting Jewish individuals or groups with hateful stereotypes or allegations. While it lists various groups including Jews, the context is a comparison to criticize another group, not an attack on Jews themselves. Therefore, it does not qualify as antisemitic under IHRA's definition.",Yes,"The tweet associates Jews with negative actions and implications about insecure white individuals. This aligns with classic antisemitic tropes that link Jewish identity to harmful behavior, which violates the JDA's guidelines against targeting Jews based on their religion for such accusations."
1225403719908569088,GJTIII,2020-02-06 12:59:48+00:00,0,Jews,@cenkuygur @BernieSanders #CenkUygur is another Antisemitic Democrat that attacks Christians &amp; Jews who disagree with his hateful Communist rhetoric.\nHe’s a paid tool for a domestic terrorist organization that’s ultimate goal is Jihad in America.\n#DontCAIR \n#ResistIslam \n#CrusadeForChrist \n#Trump2020 https://t.co/3wxZUikG1D,Yes,"The tweet explicitly labels Cenk Uygur as antisemitic and mentions attacking Jews who disagree with his rhetoric. According to IHRA's definition, this constitutes antisemitism by targeting Jewish individuals and using language that aligns with negative stereotypes or attacks on the Jewish community.",Yes,"The tweet directly labels Cenk Uygur as antisemitic and associates him with attacks on Jews and Christians, which aligns with the JDA definition of antisemitism. The use of specific hashtags and language indicates a hostile stance towards these groups based on their religious identities, fitting into both explicit and potentially coded forms of antisemitism as outlined in the JDA guidelines."
1214153046894223360,youtubevidlinks,2020-01-06 11:53:38+00:00,0,Jews,The Untold Story of The Corfu Jews\n\nhttps://t.co/vZKcS17mi8,No,"The tweet refers to ""The Untold Story of The Corfu Jews."" Without access to the linked content, it's unclear if this is a neutral historical reference or something that promotes antisemitic ideas. If the story is presented without negative stereotypes or misinformation, it wouldn't be considered antisemitic. Therefore, there isn't enough information to conclude that the tweet is antisemitic.",No,"The tweet refers to Jewish history in Corfu and likely discusses historical aspects without targeting Jews or using antisemitic motifs. It does not involve discrimination, prejudice, hostility, or violence against Jews as Jews, nor does it link them with negative stereotypes or conspiracies. Therefore, based on the JDA guidelines, this tweet is not considered antisemitic."
1216724878319067137,delorose,2020-01-13 14:13:11+00:00,0,Jews,"The Nazis murdered millions of Jews because they were ""unwanted.""\n\nWe murder millions of unborn babies because they are ""unwanted.""\n\nPeople are valuable not because they are ""wanted"" but because they are people.\n\n#prolife #AbortionIsMurder",Yes,"The tweet equates the Holocaust victims (""unwanted"" Jews) with ""unwanted"" unborn babies. This analogy draws an inappropriate comparison between the mass murder of Jews and abortion, which trivializes the Holocaust. It reinforces antisemitic stereotypes by linking Jewish people to a negative term (""unwanted"") and using it in comparison with another group (unborn babies). The use of ""we murder"" further perpetuates this harmful equivalence. According to IHRA's definition, this crosses into antisemitism as it employs offensive stereotypes and draws parallels to the Holocaust.",Yes,"The tweet compares Jews subjected to the Nazi Holocaust with unborn babies labeled as ""unwanted."" While not explicitly targeting Jews, it draws an analogy that could reinforce harmful stereotypes equating Jews with unwanted individuals. This metaphor trivializes the Holocaust and uses it to justify anti-abortion rhetoric, which aligns with classical antisemitic tropes of dehumanizing groups as unwanted or burdensome. Thus, it adheres to the JDA's definition of antisemitism by associating Jews with negative stereotypes through indirect comparison."
1255728580685897728,etta_dziver,2020-04-30 05:19:58+00:00,0,Jews,"De Blasio breaks up a rabbi’s crowded funeral, gets slammed by critics for singling out Jews https://t.co/aJ65GtxG8R",Yes,"The tweet refers to De Blasio disrupting a rabbi's funeral and being criticized for singling out Jews. This action targets a Jewish religious event, which aligns with the IHRA definition of antisemitism as it involves attacking Jewish institutions or discriminatory treatment of Jews. The implication that Jews are being unfairly targeted suggests antisemitic behavior, reinforcing the necessity to protect Jewish communities from such actions.",Yes,"The tweet describes Mayor De Blasio being criticized for singling out Jews during a rabbi's funeral. This action targets Jewish individuals based on their religious identity, which aligns with the definition of antisemitism as discrimination against Jews as Jews. It involves singling out a group for specific treatment, meeting the criteria outlined in the JDA guidelines. The criticism stems directly from targeting a Jewish event and reflects discrimination against the Jewish community, fitting the definition of antisemitism."
1212902662762450945,joncody98,2020-01-03 01:05:04+00:00,0,Jews,‘The Mexicans are the new Jews’ — Music legend Linda Ronstadt isn’t afraid of comparing Trump to Hitler https://t.co/QSDjd1qf4n,Yes,"The tweet equates Mexicans to Jews using a comparison that mirrors historical antisemitic stereotypes. By associating another group with Jews, it invokes harmful stereotypes and can be seen as making mendacious or stereotypical allegations about Jews as a collective. This aligns with IHRA's definition of antisemitism, which includes targeting Jewish communities or using antisemitic tropes against non-Jewish groups, thus falling under the scope of antisemitism.",Yes,"The tweet compares Mexicans to Jews and uses the term ""Hitler"" in a derogatory context when referencing Trump. This equates an ethnic group (Mexicans) with characteristics historically associated with antisemitic stereotypes, while also invoking a reference to a genocidal figure, which can incite hatred and aligns with the JDA's definition of antisemitism by targeting groups based on their identity."
1236326919077081090,RotQ2,2020-03-07 16:24:42+00:00,0,Jews,"Among thousands of identified owners of Ładoś passports there are over 400 German&amp;Austrian Jews. By trying to save them, Ambassador @PLinSwitzerland  Aleksander Ładoś offered #Holocaust rescue to citizens of a hostile country. \n\nThe 🇩🇪&amp;🇦🇹 part of the Ładoś List. \n\n#THREAD 1/5 https://t.co/cKtOJvom8q",No,"The tweet discusses Ładoś passports and highlights Ambassador Ładoś' efforts to rescue Jews during the Holocaust. It acknowledges the positive role played in saving Jewish lives without any hateful or conspiratorial language, stereotyping, or denial of the Holocaust. The content is factual and laudatory, focusing on a historical rescue operation, which aligns with IHRA's definition of antisemitism not being applicable here.",No,"The tweet discusses historical rescue efforts involving Ładoś passports and acknowledges the Ambassador's role in aiding Jewish individuals. It does not contain any discriminatory language against Jews, nor does it involve stereotypes or hostile rhetoric directed at Jews or Israel. The content is factual and commendatory, aligning with non-antisemitic behavior as defined by the JDA guidelines."
1228295320586551298,Kellydeer1,2020-02-14 12:29:59+00:00,0,Jews,"In 1941 Jews in the occupied Netherlands were still allowed to use sport facilities. A year later, in July 1942, deportations to extermination camps began. https://t.co/Ebl8LkpUUa",No,"The tweet provides a factual and neutral account of a specific historical event during the Holocaust. It does not contain any content that fits the criteria for antisemitism as outlined by the IHRA definition, such as blaming Jews for conspiracies, denying the Holocaust, or using stereotypes. Instead, it accurately describes Nazi policies toward Jews in the Netherlands, which is a matter of historical record.",No,"The tweet provides a factual account of historical events during the Holocaust, specifically mentioning Jews in the Netherlands using sport facilities in 1941 and their subsequent deportation in 1942. This statement is based on historical facts and does not involve any discriminatory language or antisemitic stereotypes against Jews as a group. It is a neutral recounting of an unpleasant historical event without targeting Jewish people or applying classical antisemitic motifs. As such, it does not violate the JDA's definition of antisemitism, which focuses on discrimination, prejudice, hostility, or violence against Jews as Jews or Jewish institutions."
