TweetID,Username,CreateDate,Biased,Keyword,Text,IHRA_Decision,IHRA_Explanation,JDA_Decision,JDA_Explanation
1272903202829217806,ynwaAnt,2020-06-16 14:45:47+00:00,0,Jews,@bitcoinzay @PeterSchiff #fuckpeterschiff he'd be the first to cry about the mistreatment of Jews but can't understand black oppression,No,"The tweet criticizes Peter Schiff's perceived hypocrisy regarding issues related to Jewish concerns versus Black oppression. It does not explicitly target Jews or use antisemitic stereotypes or mendacious allegations about Jews as a collective. Instead, it focuses on individual behavior and stance, thus failing to meet the criteria for antisemitism under the IHRA definition.",Yes,"The tweet uses derogatory language directed at Peter Schiff and makes a comparison that reduces Jewish concerns to a political point. This can be seen as reinforcing stereotypes about Jewish overreach or control, aligning with classical antisemitic tropes."
1291320093029421056,SCynic1,2020-08-06 10:27:56+00:00,0,Jews,"“I hate Jews. I know what, I’ll phone a Jewish organisation and leave an abusive message.”\nIt’s obviously revolting. But quite how inadequate do you have to be to think like that? https://t.co/xJCniGADgW",Yes,"The tweet directly expresses hatred towards Jews and intends to target a Jewish organization with an abusive message. This aligns with the IHRA definition of antisemitism, which includes expressions of hate and targeted manifestations against Jewish individuals or institutions.",Yes,"The tweet expresses open hatred toward all Jews, which falls under antisemitism as defined by the JDA. It exemplifies direct hostility against a group based on their Jewish identity, aligning with the definition of discrimination and prejudice outlined in the guidelines."
1286149036265922561,joakimlundqvist,2020-07-23 04:00:00+00:00,0,Jews,"Today 722 yrs ago 20.000 Jews were massacred in Wursburg, Germany, after rumors of a Jew desecrating a piece of communion bread.\nNo wonder some Jews are suspicious of Christians, with this history of persecution OR indifference toward it.\nWe're called to be our brother's keepers!",Yes,"The tweet references a historical antisemitic incident (blood libel) and uses this to discuss Jews' current suspicions of Christians. By invoking a classic antisemitic motif and linking past persecution to present-day biases, the tweet reinforces stereotypes that can contribute to antisemitic narratives. This aligns with IHRA's definition, as it uses historical antisemitism to imply distrust towards a group (Christians), thus promoting negative perceptions that can be seen as antisemitic.",Yes,"The tweet references a historical incident of Jewish persecution and links it to current Jewish suspicion towards Christians, potentially reinforcing antisemitic stereotypes. While not explicitly hateful, it connects past trauma with present distrust, conforming to the JDA's definition of antisemitism by implying collective suspicion based on Jewish identity."
1299713722873651200,Fritjoff1714267,2020-08-29 14:21:13+00:00,0,Jews,"@julhoag @BlessMyDelusion @karengeier @loisbeckett I think the malice of calling jews goblins rests on bigot's shoulders, not fantasy writers. \n\nCould Rowlings have done more to morph goblins to make it a little harder for anti semites to make the connection? Possibly. Writers should probably be cognizant of that now.",No,"The tweet does not directly exhibit antisemitism as per IHRA's definition. It critiques the potential misuse of terms like ""goblins"" in a way that could perpetuate antisemitic stereotypes without using hate speech or targeting Jewish individuals. The user is urging awareness rather than promoting negative perceptions, thus not meeting the criteria for antisemitism.",No,"The tweet discusses the potential harm of fictional portrayals linking Jews to goblins, highlighting how such representations might contribute to antisemitism. While it acknowledges the issue, it does not express or promote antisemitic views, ideas, or hostility towards Jewish people. Instead, it serves as a critique of stereotypes without advocating prejudice or discrimination. Therefore, according to the JDA definition, this tweet is not considered antisemitic."
1263344330481135617,HBwriterMike,2020-05-21 05:42:14+00:00,0,Jews,Why does he single out Jews?  Where's the ACLU? https://t.co/TQ7Kl2Y8ta,No,"The tweet does not explicitly contain rhetoric or content that aligns with the IHRA examples of antisemitism. It questions why someone is targeting Jews and references the ACLU, but without additional context from the linked video, there's no clear indication of hateful intent or the promotion of antisemitic stereotypes or conspiracy theories. Therefore, based on the information provided, this tweet does not meet the criteria for antisemitism as defined by IHRA.",Yes,"The tweet questions why Jews are being singled out and refers to the absence of the ACLU, which may imply a concern about potential antisemitism. According to the JDA, this could be seen as making a sweeping negative generalization or a coded statement reflecting prejudice against Jews. Therefore, it aligns with the definition of antisemitism as discrimination against Jews based on their Jewish identity."
1298862584104472576,matcubed,2020-08-27 05:59:06+00:00,0,Jews,"@Opaliez @Sack0Fire @knifemoomin @yimmygee The theory as well as its founder are deeply cemented in antisemitic “Jews rule the world” conspiracy theories, and I was trying to explain the context of what OP was talking about, not that I perfectly agree with what they were saying",Yes,"The tweet references a conspiracy theory that Jews control the world, which is a classic example of antisemitism as per IHRA's definition. While the user clarifies they were explaining the context and don't fully agree, invoking such a conspiracy theory itself is problematic and falls under antisemitic rhetoric.",Yes,"The tweet references the ""Jews rule the world"" conspiracy theory, which is a well-known antisemitic trope described in JDA guidelines. It implies a negative stereotype about Jewish influence and control over global affairs, fulfilling the criteria for antisemitism as defined by the JDA."
1297912187516866561,astrologyslut69,2020-08-24 15:02:34+00:00,0,Jews,republicans sure do love israel for a group of people that hate jews so much,Yes,"The tweet suggests that Jewish individuals hate Jews themselves, which is a dehumanizing and false stereotype about an entire group. This aligns with the IHRA definition of antisemitism, as it involves blaming Jewish people collectively for negative actions or traits, fitting into the category of mendacious allegations and harmful stereotypes.",Yes,"The tweet implies that Republicans' affection for Israel stems from a group of people (Jews) who hate Jews significantly. This reflects antisemitic stereotypes by associating Jews with controlling power and hostility, which aligns with the JDA's definition of antisemitism through classical tropes of Jewish conspiracies and coded language."
1283451356011995137,sloopkenp,2020-07-15 17:20:23+00:00,0,Jews,"sometimes you see ""Jews"" trending and you think maybe it won't be antisemitic (it's antisemitic)",Yes,"The tweet implies a negative perception of Jewish people as a collective by suggesting that seeing ""Jews"" trend might not be antisemitic but actually is. This aligns with IHRA's definition of antisemitism, which includes making stereotypical or mendacious allegations about Jews as a group. By highlighting this perception, the tweet reflects an antisemitic viewpoint, thereby falling under the IHRA criteria.",Yes,"The tweet suggests that seeing ""Jews"" trending is inherently antisemitic, which aligns with the JDA's guidelines by implying that any reference or mention of Jews could be considered antisemitic. This generalization reinforces harmful stereotypes and discriminates against Jewish people as a group, thereby conforming to the definition of antisemitism provided by the JDA. The statement also lacks context that would mitigate it as non-antisemitic, making it clear that it promotes antisemitic ideas."
1287579440353091584,srk908,2020-07-27 02:43:55+00:00,0,Jews,"If Jews on Twitter spent as much time fighting antisemitism as fighting each other, we’d be in such a better place...",Yes,"The tweet suggests that Jews are more focused on internal conflicts than combating antisemitism, which aligns with stereotypical and dehumanizing views of the Jewish community. This perspective reinforces negative tropes and can be interpreted as targeting Jews, fitting the IHRA definition of antisemitism.",Yes,"The tweet suggests that Jews on Twitter are not adequately focusing on combating antisemitism but instead spend more time fighting among themselves. This generalization can reinforce negative stereotypes about Jewish behavior and imply that there's an inherent issue within the community, thereby contributing to discrimination or prejudice against Jews as a group. Therefore, this statement aligns with the definition of antisemitism as provided by the JDA, which includes making sweeping negative generalizations about a population."
1271543598937280512,AsherGray5,2020-06-12 20:43:12+00:00,0,Jews,Please donate to help Jews of color!\nhttps://t.co/MzuefUEpYf,No,"The tweet in question asks for donations to help ""Jews of color."" While this phrase can be controversial and potentially problematic due to its association with discussions about identity and representation, the tweet itself does not contain any antisemitic content. There is no indication of hatred towards Jews, nor does it imply any conspiracy, stereotype, or harmful assertion about Jewish people. The request for donation appears to be a call for support rather than an expression of antisemitic views. Therefore, under the IHRA definition provided, this tweet does not meet the criteria for antisemitism.",No,The tweet asks for donations to help Jews of color without containing any negative stereotypes or language targeting Jews. It is an appeal for support and does not reflect discrimination against Jews as Jews.
1292527771168772097,bexelbie,2020-08-09 18:26:49+00:00,0,Jews,GOD: Keep Shabbat holy\nMOSES: okay\nGOD: No murder\nMOSES: makes sense\nGOD: You need at least 10 Jews present for most things\nMOSES: What's that one for?\nGOD: One day it will be an important plot device in Jewish movies and TV shows.,No,"The tweet humorously references a stereotypical need for 10 Jews in Jewish media plotlines without expressing antisemitic beliefs, sentiments, or harmful stereotypes as outlined by IHRA. It uses this characteristic for comedic effect rather than to demean or blame Jews.",No,"The tweet in question does not meet the criteria for antisemitism as defined by the JDA. While it uses a stereotype about Jewish media representation, it is presented in a humorous context without intent to demean or incite hate. Antisemitism involves explicit attacks on Jews based on harmful stereotypes, but this example uses such stereotypes for comedic effect rather than hateful intent. Therefore, it does not qualify as antisemitic under the provided guidelines."
1270732034353385474,VirtualDom,2020-06-10 14:58:20+00:00,0,Jews,"I keep seeing this narrative here about how the Jews were passive and meek during the Holocaust, didn’t protest, and it makes me furious. It is wrong, it is dangerous, and it is harmful af. \n\n1/x thread",No,"The tweet does not exhibit antisemitic behavior as defined by IHRA. It critiques a narrative about Jewish responses during the Holocaust without targeting Jews or using harmful stereotypes. The focus is on rejecting misinformation rather than directing hate towards Jews, thus avoiding the criteria for antisemitism.",Yes,"The tweet expresses frustration with the narrative that Jews were passive during the Holocaust without protesting, labeling it as wrong, dangerous, and harmful. While it doesn't explicitly use classical antisemitic symbols or language, the tone and content critique a narrative that diminishes Jewish resistance, reinforcing harmful stereotypes about Jewish passivity. This critique can contribute to a hostile attitude towards Jews as a group, aligning with the JDA's definition of antisemitism through its reinforcement of negative stereotypes and potential coded hostility."
